Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.0004968179833421678+0.00011690008402896127j),(0.001316695562501616+0.00028716508852075586j),(0.00017196631378815666-0.0003536009772173327j),(-1.3727729867724075e-05-2.4617522465202112e-05j),(-3.655916016196954e-06-4.647152090995516e-06j),(-2.2153457278481287e-06-1.6860749879324698e-06j),(-8.737703401433674e-07+1.1318292710772339e-07j),(-8.220775821749415e-07-1.990612948223817e-08j),(1.6714715859798534e-06-4.325910821736671e-06j),(-1.3794349247331211e-06-1.4182269733998257e-06j),(-7.884971074405151e-07-4.659805513903779e-06j),(-7.479873096930447e-07-4.779854543912794e-06j),(-7.134972650016773e-07-4.9553714269725475e-06j),(3.2008212382304634e-06-2.9627936396832323e-05j),(4.0244588681307005e-05-9.151163428375026e-05j),(0.00045110500270850983-0.00016905290218473105j),(0.002894510412452176+0.001122280144038304j),(0.0011591351595555085-0.0004175514608246313j),(1.5392885842628812e-06-1.1701235831714297e-05j),(-1.5038302469549662e-07-1.1154884197674944e-05j),(3.070229306329958e-05-7.497639920274688e-05j),(-4.426579399197609e-06-4.9624574536427846e-06j),(-6.2312615434723444e-06-1.7198195813108457e-06j),(-1.6986609626313524e-05-0.0002092015663040679j),(0.006245545382777958+0.0030000570246396185j),(0.005375891531684381+0.07810405000404387j),(0.011251806891665732+0.006936371476489992j),(0.005287383227245068+0.0026320396051536716j),(2.403829088983164e-05+9.537469250966982e-05j),(0.0013015270775192126+0.00022391858178515367j),(-2.196614562826311e-06-1.4926902485319487e-06j),(-1.4379107317399914e-06-1.2117605917412303e-06j),(7.112665230044025e-07-1.1451832501744742e-05j),(-7.248137887871995e-07-1.0900302741702381e-05j),(-4.67406881175267e-06-4.5284327486909175e-06j),(-6.281710299506182e-06-1.0409115726444768e-06j),(3.460632761137582e-06-7.231318651628831e-06j),(1.5134122928231563e-06-7.392381455255055e-07j),(0.0044285882715401235-0.001065615039525375j)
Bus 27,(-0.0015025174331776917-0.002176732762797532j),(-0.004060963383189916-0.005682944443193728j),(0.00781258403056448-0.045356600604361676j),(-0.0024316657449791434-0.0025924618848163234j),(-0.0005860044552869983-0.0004950036781335946j),(-0.00031969619471307906-0.00019625696905466102j),(-0.00010409674263034914+3.300378653010838e-05j),(-9.406508464172493e-05+3.514299720455323e-05j),(-6.131020375666435e-05+2.374129763036441e-05j),(-0.00023342550964814492-0.0002819936522420462j),(-7.5718340398835e-05-0.0008691851273659324j),(-6.720122120957808e-05-0.0008926561518813859j),(-5.897328573420662e-05-0.0009264466308479409j),(0.0009495698011327629-0.0055981217810903445j),(0.008758912228652577-0.020779479233141843j),(0.10100607886884583-0.040169137745061985j),(0.657957197203719+0.2401011485616858j),(0.2589691575318747-0.08831628368261187j),(0.0002945615218236501-0.0026466817196594003j),(-8.416084940246525e-05-0.0025158177932795836j),(0.006588658556158382-0.017052625960061678j),(-0.00102096572750979-0.0010995748386929396j),(-0.001413491497176502-0.00035992211977498863j),(-0.004774229226322788-0.04711849707380299j),(-0.0005142403634073721-0.00135877407171992j),(0.011251806891665732+0.006936371476489991j),(2.5707816779021915+1.4905332770322162j),(0.0008809114823161652-0.0004673269313585806j),(1.5456801422610643e-05+6.071057486201972e-06j),(-0.004222645066697286-0.005387148853492657j),(-0.0003145836130381258-0.00017058138705630557j),(-0.000247266929587802-0.00024477914638436284j),(0.00010888638870245704-0.002586688448976226j),(-0.00021260353158205963-0.002455798385915674j),(-0.0010748437063796427-0.0010005461404458615j),(-0.001421815120307462-0.00020653613239775184j),(-3.838350769534463e-05+1.6407197229205997e-05j),(4.721096941611525e-08-2.8042658737229373e-07j),(0.000288843951740643-0.0007127457288338408j)
Bus 28,(2.6573988769176654e-05-2.7864400627203144e-05j),(6.895408654951646e-05-7.471257196132925e-05j),(-1.644312089804122e-05-2.468937288043481e-05j),(-2.1259296035348676e-06-4.6595437891230675e-08j),(-4.419599278169008e-07+6.046820921634979e-08j),(-1.9428810265699224e-07+7.977939597719436e-08j),(-2.5993965663078726e-08+6.117633909614903e-08j),(-3.2680404910466896e-08+5.273169811398974e-08j),(-2.1766903748797647e-07-2.739146635025226e-07j),(-1.4494627366950087e-07+3.561346787665057e-08j),(-3.3331145040179874e-07-1.2659461945203234e-07j),(-3.3957633078640556e-07-1.3381375782027957e-07j),(-3.49680263557019e-07-1.4275883964352112e-07j),(-1.805656360115332e-06-1.3394040805044787e-06j),(-4.4181089969003945e-06-6.112385768290714e-06j),(6.222124824535217e-06-3.580697147799118e-05j),(0.00018353163280929554-0.00014549634580403174j),(1.7083653392431142e-05-9.136483850519865e-05j),(-7.026196650637149e-07-5.468875415018305e-07j),(-7.315771634229282e-07-4.160839776257743e-07j),(-3.7064838090019745e-06-4.860199905584661e-06j),(-4.918987488030603e-07+9.857674210201634e-08j),(-3.49802762828654e-07+3.398022612909247e-07j),(-1.4261024294690298e-05-6.8815613640739675e-06j),(0.00043365171051794424-0.0002918550118191438j),(0.005287383227245068+0.0026320396051536716j),(0.000880911482316165-0.0004673269313585805j),(3.850327458784326+1.8111733793783915j),(0.01643819770972776+0.008817426024362661j),(6.425960714893009e-05-7.6140189730018e-05j),(-1.80989658304898e-07+8.594358899565428e-08j),(-1.337442158347842e-07+4.730086107367135e-08j),(-7.180033512756267e-07-4.834873929572294e-07j),(-7.369423502161506e-07-3.689870421955184e-07j),(-4.731058534499432e-07+1.312507218606248e-07j),(-3.0755300018867325e-07+3.690041376933449e-07j),(-3.38414397799782e-07-5.012555405100257e-07j),(8.977041054268519e-05-0.00030655952996575675j),(9.973549310575937e-05-0.0003288461627926878j)
Bus 29,(6.403203665869027e-07+3.39156189967179e-08j),(1.6919703419480507e-06+6.18792508878128e-08j),(1.3389208569851232e-07-4.755012245296446e-07j),(-2.2455181939035836e-08-2.738160305347708e-08j),(-5.5551283480926004e-09-4.931914497163929e-09j),(-3.1145985404754023e-09-1.5914603968251074e-09j),(-1.0551708858920116e-09+3.3450567859435503e-10j),(-1.0208900610955168e-09+1.584374285461476e-10j),(1.10344875238174e-09-5.720954468027567e-09j),(-2.0213956777021533e-09-1.4464103642857652e-09j),(-2.012526528629514e-09-5.586042202791677e-09j),(-1.9891692755488975e-09-5.743497028318133e-09j),(-1.985606059450998e-09-5.9681946594271385e-09j),(-2.6395382811151e-09-3.734617432638708e-08j),(2.938369974374608e-08-1.2211071675818557e-07j),(5.201259894663326e-07-3.094720560235863e-07j),(3.828812469840264e-06+7.431281847638629e-07j),(1.3402370119804667e-06-7.743836782196582e-07j),(-7.022376268191411e-10-1.4810740152862042e-08j),(-2.6697766129390148e-09-1.375896805442289e-08j),(2.1266998357201408e-08-9.954096611263229e-08j),(-6.578223287945824e-09-5.15017166632232e-09j),(-8.087590401467805e-09-7.389680163194599e-10j),(-6.758557963415991e-08-2.5488484578649864e-07j),(8.39031953973499e-06+2.31873670202797e-06j),(2.4038290889831648e-05+9.537469250966983e-05j),(1.5456801422610647e-05+6.0710574862019745e-06j),(0.01643819770972776+0.00881742602436266j),(0.003190208670257499+0.07903632904041236j),(1.659132300732647e-06-1.2944339249167198e-08j),(-3.0483778067370725e-09-1.356520719002213e-09j),(-2.0477246206839567e-09-1.178104372721661e-09j),(-1.6705111433744897e-09-1.4317991471091164e-08j),(-3.3233442360561688e-09-1.3316283542761033e-08j),(-6.7875880993950914e-09-4.5584139694008295e-09j),(-7.998796675367259e-09+1.1170092950664478e-10j),(2.6687153011464657e-09-9.711734100683174e-09j),(0.0013131680983167406-0.0003322522228778787j),(5.238448415275171e-06-2.3036842436062077e-06j)
Bus 30,(0.8246382217748768+0.5773595337535649j),(2.2020603951341124+1.4886683746405112j),(0.34439682251073994-0.1859767535912843j),(0.002993521274847007-0.02541969369721507j),(-0.0003697983269737343-0.005071324779641565j),(-0.0009458414859782335-0.0019687351339746613j),(-0.0007228472217672626-0.0003192368455752307j),(-0.000610227668174426-0.0005748458022763846j),(0.006584967605929576-0.00667458413989213j),(-0.0005860399583998557-0.0005055769603130935j),(-0.0004659795165328258-0.0018068578764721206j),(-0.0004548036550378221-0.001837227731329364j),(-0.0004478688174174402-0.0018890085942471838j),(0.0002729394160270581-0.00995050820260569j),(-0.00209035829432409-0.001096206200634131j),(-0.003616107678839485-0.00662924951992877j),(0.011589339169674879-0.04674601203873212j),(0.03264906159834194-0.10352439504079972j),(-0.0001849896860228851+1.8522457815575092e-06j),(-0.00017279312360403588+2.6874031328470797e-05j),(-0.0012311779815016714-0.00031155637533777426j),(-6.727919590036633e-05+7.961768617468651e-05j),(-1.2983217325592053e-05+0.00010049276675948884j),(-0.00320944167323185+0.0007238634748778854j),(0.6540369750200339+0.1012422356916245j),(0.0013015270775192122+0.00022391858178515372j),(-0.004222645066697287-0.005387148853492658j),(6.42596071489301e-05-7.614018973001795e-05j),(1.6591323007326466e-06-1.2944339249166625e-08j),(2.228377935597183+1.5389182783502409j),(-0.0010017862876050927-0.0018269445598271946j),(-0.0006017750437597938-0.00042311605591921383j),(-0.00017929734338142613+1.415448709101974e-05j),(-0.00016757830221265672+3.522914062057021e-05j),(-5.999866441138462e-05+8.250389663750107e-05j),(-2.3355713455318772e-06+9.978217473466902e-05j),(0.011627772425681547-0.010722183858328325j),(-6.069349195598724e-09-2.7756619516382856e-08j),(2.2772260038797602e-07-7.683742836207865e-05j)
Bus 31,(-0.000365277930529131-0.00151945226618907j),(-0.000938591606675481-0.0019077895375872842j),(0.005048938397379688-0.012812136563272084j),(0.13208481325535137-0.007907833710881426j),(0.6820998157734302+0.8577556358215086j),(0.9116757171205107+1.2413673030125196j),(0.3563047507297226+0.06200744080725132j),(0.19204100892045345-0.044845605564286455j),(0.07869754359641327-0.017858308434373447j),(0.12739065110372175+0.014465971302623115j),(0.23948965996402338+0.2176819737288321j),(0.23375783209496992+0.2089315542174525j),(0.23060527291693647+0.20271491067368055j),(0.15049845798844372+0.0867282746089459j),(0.014760821393997207-0.00448703603573088j),(0.000977130205666657-0.002134818040309j),(-0.00033462466757902705-0.0024989882653420987j),(-0.0015676157782728577-0.003931371063027816j),(-3.490986553964218e-05-4.571296255697538e-05j),(-3.8868436660295e-05-3.801677173612164e-05j),(-0.000151699564883735-0.00036455096751283547j),(-3.235155148897092e-05-1.9244946923655343e-06j),(-2.7437959307650686e-05+1.5481218791138896e-05j),(-0.0007778851054330317-0.0006642745739352814j),(-0.0004141827111793687-0.0003298040263316401j),(-2.1966145628263115e-06-1.492690248531948e-06j),(-0.00031458361303812597-0.00017058138705630546j),(-1.80989658304898e-07+8.594358899565432e-08j),(-3.0483778067370725e-09-1.3565207190022129e-09j),(-0.0010017862876050923-0.0018269445598271944j),(0.9409594432480736+1.3025205581543398j),(0.12184507009426424+0.0017135865701024822j),(-3.691279572168031e-05-4.200479086509658e-05j),(-3.997755175037709e-05-3.516252437473387e-05j),(-3.1714369461413654e-05+4.2564768365596186e-07j),(-2.527823917679242e-05+1.7999894899440977e-05j),(-2.3119042080249814e-05-0.0012656281370993386j),(-1.1978503435957825e-11+5.5867037851877465e-11j),(-6.433740659897794e-08+1.404877691789511e-07j)
Bus 32,(-0.00027560697772362295-0.00021931001293050642j),(-0.0005943272394049636-0.0004585712542659121j),(-0.00042182972121375785-0.004921450684379625j),(0.04131715210647459-0.022442121304078806j),(0.09577691654123245+0.0005919533862117285j),(0.12744612090484464+0.008649004795753465j),(0.022926614222183814-0.019492223235642918j),(0.007577669047877416-0.015130909007154317j),(0.003137796178267822-0.006170975818915487j),(1.0382713478333017+0.6675792505583911j),(0.6670272672002764+0.4165391353026787j),(0.6648870172966245+0.4154245190095428j),(0.6701802476333211+0.41945658640319916j),(0.31630427212065604+0.17957906414021754j),(0.030939539149126234-0.009623201953009095j),(0.0024346747044454047-0.004272164630357084j),(0.00036697969550386145-0.002424644805891751j),(-0.0012476314334467216-0.0017465001668880732j),(-6.434208559009185e-05-0.00010184328074750922j),(-7.402871185785957e-05-8.652269803750246e-05j),(-0.0002488021997328049-0.0007886614532401392j),(-6.713266969558799e-05-1.0019543804350119e-05j),(-6.011290491207542e-05+2.7203229469587117e-05j),(-0.0014994813374038-0.001530153371146787j),(-0.00018268518893016657-4.008365940109812e-05j),(-1.4379107317399907e-06-1.2117605917412306e-06j),(-0.0002472669295878019-0.0002447791463843628j),(-1.3374421583478424e-07+4.7300861073671346e-08j),(-2.0477246206839567e-09-1.1781043727216611e-09j),(-0.0006017750437597933-0.00042311605591921383j),(0.12184507009426421+0.001713586570102489j),(1.0597472349529748+0.6851785887386928j),(-6.920875345334098e-05-9.447927858449118e-05j),(-7.687225896779888e-05-8.077420064329324e-05j),(-6.623962897566285e-05-4.998549586087535e-06j),(-5.60749176661574e-05+3.2858407297607096e-05j),(-8.775026485680996e-05-6.606643493167188e-05j),(-1.251847300317968e-11+3.84696245187585e-11j),(-5.557644749717438e-08+9.423854408480446e-08j)
Bus 33,(-6.949347582167586e-05+1.3014305710879423e-06j),(-0.00018342323823054938+6.316491121539641e-06j),(-0.0008524976316176274-0.0008595722650736032j),(-0.00020190316879662026-0.00015461292616717002j),(-5.5787821662757425e-05-5.3228847358884854e-05j),(-3.627554509670516e-05-4.604573095288932e-05j),(-1.4734183060363483e-05-7.226631740852313e-07j),(-1.097561768185791e-05+3.039167261607957e-06j),(-4.619467704462418e-06+1.8526108073298075e-06j),(-6.263405888277802e-05-0.00010611524753442367j),(2.1673828471023467e-05-0.00029243411584108027j),(2.500760385025967e-05-0.00030028310895195595j),(2.8792584609126738e-05-0.00031157762596138055j),(0.000539123192594249-0.0018545779678644022j),(0.002840691351464589-0.008042882528302878j),(0.03710273391023843-0.017555834845762425j),(0.015180712228804958-0.010125626803621581j),(0.002130451611583818-0.006798235734053966j),(0.5231176751241481+0.18343026346031507j),(0.5142692878677815+0.10049079446404317j),(0.0020747225949607493-0.00658404558103659j),(-0.00041107609033103727-0.0003899359275833549j),(-0.0005412935138454116-0.0001017994678282347j),(-0.0029271602752511646-0.017642413245036858j),(-4.143271587627081e-05+2.0344025371220773e-05j),(7.112665230044004e-07-1.145183250174474e-05j),(0.00010888638870245606-0.002586688448976226j),(-7.180033512756268e-07-4.834873929572293e-07j),(-1.6705111433744899e-09-1.4317991471091173e-08j),(-0.00017929734338142619+1.4154487091019768e-05j),(-3.6912795721680314e-05-4.200479086509657e-05j),(-6.920875345334097e-05-9.447927858449116e-05j),(0.5326448881682962+0.25276837648820044j),(0.5080963458641506+0.07163137353861948j),(-0.0004290094462845337-0.000351326955355676j),(-0.0005407583417221289-4.379637438504591e-05j),(-2.1029193303280557e-07+1.1445031075880363e-06j),(-2.3403572789250583e-10+7.849837792103869e-11j),(-6.638693039865355e-07+7.021977723994985e-08j)
Bus 34,(-6.546159775698917e-05+9.702941405968265e-06j),(-0.00017243000899699353+2.8331103398083922e-05j),(-0.0009098005127663835-0.000707710772995544j),(-0.0002095037290368179-0.00012137555392455906j),(-5.916925150802754e-05-4.3459390499418254e-05j),(-3.986857081504363e-05-3.905595128628474e-05j),(-1.4001102970627087e-05+1.1143026670236416e-06j),(-9.993301012836695e-06+4.208149457989291e-06j),(-4.136096508877605e-06+2.3126551606601926e-06j),(-7.208289333816771e-05-9.256336442536365e-05j),(-1.5193612733187053e-05-0.00027877836807466746j),(-1.3002750981550284e-05-0.00028659642287912784j),(-1.0805979264740507e-05-0.000297722987219795j),(0.00028292792310937056-0.0018169548313443462j),(0.0017016165903278042-0.007941011155857734j),(0.03289407177410369-0.02110168305931724j),(0.0130999028912934-0.011412418887308522j),(0.0011827341052654742-0.006679127334258943j),(0.5163295086362445+0.10941782505954378j),(0.5292402318126417+0.15617216912759685j),(0.0011562294962748163-0.00647007934891856j),(-0.00043571383432487065-0.0003180763757671367j),(-0.0005235382547316367-3.012031319008586e-05j),(-0.004915335219654949-0.016302184468389783j),(-3.664273213823859e-05+2.4262473970364034e-05j),(-7.248137887872026e-07-1.090030274170238e-05j),(-0.00021260353158206072-0.002455798385915674j),(-7.369423502161509e-07-3.689870421955184e-07j),(-3.3233442360561717e-09-1.331628354276104e-08j),(-0.00016757830221265674+3.5229140620570246e-05j),(-3.9977551750377104e-05-3.5162524374733854e-05j),(-7.687225896779891e-05-8.077420064329324e-05j),(0.5080963458641508+0.07163137353861943j),(0.5364941892298702+0.23063600064215325j),(-0.0004479397002079328-0.00027943245755125776j),(-0.0005159600038054691+2.4584750132270963e-05j),(-5.901053663938381e-08+1.106357875173905e-06j),(-2.114197682054761e-10+1.0266166659039175e-10j),(-6.183062954950506e-07+1.4725844309580387e-07j)
Bus 35,(-2.5058549661480173e-05+3.0434782923414126e-05j),(-6.489826996391192e-05+8.139279098781001e-05j),(-0.0006847991210768665+5.057636729561025e-05j),(-0.0001410793379809705+3.0030135018222408e-05j),(-4.3510956418022215e-05+4.423811510585274e-06j),(-3.322127761296067e-05-1.3387743314240314e-06j),(-5.743419599153939e-06+6.0847166602487704e-06j),(-2.7362554567994595e-06+5.8514358944132585e-06j),(-9.044537259101322e-07+2.674195682393906e-06j),(-6.883145262947046e-05-1.212228286491251e-05j),(-0.00011806273198569413-0.00011715147978427415j),(-0.00012021698899812222-0.00012148211263893499j),(-0.0001236900890493955-0.00012727746647567714j),(-0.0006006577440178805-0.0009160981666622782j),(-0.0024196133890171854-0.00418956961474996j),(0.006110927160225502-0.02246519469448703j),(0.0012319080324841945-0.010276532468702143j),(-0.0021449489992531367-0.0034245698530228613j),(-0.0004154043029920235-0.0003908427517560637j),(-0.00044169979491239187-0.000309149604352019j),(0.19878466231813074-0.08737143830113855j),(1.2209515895177314+0.5419365923766225j),(0.10078852785679744-0.09228185354463005j),(-0.013066347667674429-0.01430746762607733j),(-6.505379412586212e-06+2.5359519914921126e-05j),(-4.674068811752673e-06-4.528432748690916e-06j),(-0.0010748437063796434-0.0010005461404458615j),(-4.731058534499433e-07+1.3125072186062495e-07j),(-6.7875880993950914e-09-4.558413969400828e-09j),(-5.99986644113846e-05+8.250389663750108e-05j),(-3.1714369461413654e-05+4.2564768365596356e-07j),(-6.623962897566284e-05-4.998549586087528e-06j),(-0.00042900944628453396-0.0003513269553556761j),(-0.000447939700207933-0.0002794324575512579j),(1.2384758914695977+0.5536720106740453j),(0.08919629925938834-0.10081064042925598j),(4.158089079920253e-07+5.125793938931557e-07j),(-5.244328711848596e-11+1.29819823694778e-10j),(-2.1447459640172548e-07+3.120465608987537e-07j)
Bus 36,(-3.2153860482388412e-06+3.8437477438438595e-05j),(-6.896085390343088e-06+0.00010161618308416325j),(-0.0005227836555744504+0.00042196241927617146j),(-9.678311584357007e-05+0.00010270822778076958j),(-3.254293350990294e-05+2.7784471160318047e-05j),(-2.74729632406689e-05+1.7419354504605545e-05j),(-1.233008157455128e-06+8.093083655819654e-06j),(1.0564690608829291e-06+6.231118375413833e-06j),(7.612363312772391e-07+2.6550440694228656e-06j),(-6.212636735739396e-05+2.8570172401539102e-05j),(-0.00016021107689978217-2.8518928415005926e-05j),(-0.0001643553899525456-3.0803646407470285e-05j),(-0.0001703762596538035-3.353249377895525e-05j),(-0.0009932996753792484-0.00040260513534691006j),(-0.004279261686683931-0.002023486986637266j),(-0.007591395455601385-0.021476317603688636j),(-0.004730503140861953-0.008953682298881705j),(-0.003632360382487834-0.0015609436950770213j),(-0.0005518135770797188-8.316296304980558e-05j),(-0.0005274852646091589-2.7978054504566776e-06j),(-0.003890212117267265-0.023980093025882894j),(0.09839559211347279-0.09610283968669373j),(1.116152904360035+0.2674416578833459j),(0.03244513105254925-0.07236160447796436j),(8.885504688862686e-06+2.4024512009973677e-05j),(-6.2817102995061815e-06-1.0409115726444778e-06j),(-0.001421815120307462-0.0002065361323977521j),(-3.075530001886733e-07+3.69004137693345e-07j),(-7.998796675367259e-09+1.1170092950664358e-10j),(-2.335571345531884e-06+9.978217473466898e-05j),(-2.5278239176792444e-05+1.7999894899440977e-05j),(-5.6074917666157424e-05+3.2858407297607075e-05j),(-0.0005407583417221289-4.379637438504598e-05j),(-0.000515960003805469+2.458475013227091e-05j),(0.08919629925938834-0.10081064042925597j),(1.1440927881805445+0.3328155705916543j),(6.199177840499236e-07+1.8087871649588193e-07j),(3.0086818769431626e-11+1.3364278294840931e-10j),(1.184897591798697e-09+3.7046336859181317e-07j)
Bus 39,(0.2937294348121951+0.03917596781653233j),(0.012338983257207961-0.010404462169241475j),(-0.0005443276501649331-0.0023189840820306575j),(-0.0002647809211626265-0.00028895074535529404j),(0.0010478011449064134-0.0020559720754943886j),(4.700713926017577e-05-0.0013261094926917548j),(0.0007626336964415103-0.004023822249542905j),(0.00651529025924172-0.006735290409146994j),(0.2771511422622521+0.04039977306623414j),(-8.500151206582962e-05-7.829599932413037e-05j),(-5.786012147078622e-05-0.0002849760952041478j),(-5.894830985273594e-05-0.00027638650267302716j),(-6.056540444574026e-05-0.00027101276674167465j),(-0.00012517332867625252-0.00021935132001587617j),(-2.6993088887301447e-05+2.602628626244799e-06j),(-4.747007866933477e-05+1.1559871021390982e-05j),(-0.00025731431724098893-0.00014191350084185442j),(-0.0005563844093457442-0.00035609030001675914j),(-2.9668778925823146e-07+1.1595895146386295e-06j),(-1.1993430244895883e-07+1.1250364706531562e-06j),(-3.9994014686582564e-06+7.177796015674503e-06j),(3.856328358646892e-07+5.532856150542626e-07j),(6.066169263655939e-07+2.4862890529226106e-07j),(-8.228369300670752e-07+2.1270765709017986e-05j),(0.0016729862657698827-0.003653940604101344j),(3.4606327611375803e-06-7.231318651628825e-06j),(-3.838350769534463e-05+1.640719722920599e-05j),(-3.384143977997816e-07-5.012555405100255e-07j),(2.668715301146469e-09-9.711734100683166e-09j),(0.011627772425681542-0.01072218385832832j),(-2.3119042080249922e-05-0.0012656281370993382j),(-8.775026485680999e-05-6.60664349316719e-05j),(-2.102919330328061e-07+1.1445031075880354e-06j),(-5.9010536639384285e-08+1.1063578751739042e-06j),(4.158089079920251e-07+5.125793938931557e-07j),(6.199177840499238e-07+1.8087871649588193e-07j),(0.46172447773350256+0.07762561922297737j),(-1.721543485359529e-10-1.0462718339354088e-11j),(-4.48399791470417e-07-1.284243824559789e-07j)
PV1 LV,(-1.6903441559951299e-09-1.084955967590623e-08j),(-4.93135452139859e-09-2.85708239788997e-08j),(-8.440323446871364e-09-5.663581584406409e-10j),(-3.796281892533701e-10+4.728703161906409e-10j),(-6.304947084530028e-11+1.1048483679556716e-10j),(-1.5681828215452525e-11+5.780543514627247e-11j),(9.327371888597949e-12+1.6501686867954166e-11j),(6.2560525337608585e-12+1.6548303814360896e-11j),(-9.975903788474036e-11+1.689526743650493e-12j),(-1.7107381740927937e-11+3.8974852407821024e-11j),(-8.650697544663162e-11+5.342840844888963e-11j),(-8.922785549549368e-11+5.359241582637043e-11j),(-9.300570964691023e-11+5.4325307185807894e-11j),(-6.165036018432465e-10+1.7596631743886422e-10j),(-2.1498723137890235e-09-6.16516656130595e-11j),(-7.020557914966192e-09-7.624179032435223e-09j),(-1.053101820812558e-09-6.67811885969956e-08j),(-1.7704005445576367e-08-1.9726944311151168e-08j),(-2.4570827419472907e-10+6.401102862399828e-11j),(-2.211432865716763e-10+9.327128496025983e-11j),(-1.743037356721444e-09-5.251881309934961e-12j),(-6.309795747892224e-11+1.2839884420061153e-10j),(1.614526878531135e-11+1.3813136797381263e-10j),(-4.0327339871964055e-09+2.0316229598590683e-09j),(9.25925538263224e-09-1.487767279141555e-07j),(1.5134122928231569e-06-7.392381455255056e-07j),(4.721096941611522e-08-2.804265873722937e-07j),(8.977041054268523e-05-0.0003065595299657568j),(0.0013131680983167406-0.00033225222287787875j),(-6.069349195598736e-09-2.7756619516382856e-08j),(-1.1978503435957826e-11+5.5867037851877484e-11j),(-1.251847300317968e-11+3.846962451875851e-11j),(-2.340357278925059e-10+7.84983779210387e-11j),(-2.114197682054762e-10+1.0266166659039176e-10j),(-5.244328711848603e-11+1.2981982369477795e-10j),(3.008681876943164e-11+1.3364278294840931e-10j),(-1.7215434853595306e-10-1.0462718339354e-11j),(0.0013303699491195706-0.00030302570083287324j),(-5.708126760325949e-08-7.965527200116396e-08j)
PV2 LV,(1.8897889273500892e-06-2.9634999483014372e-05j),(3.709019003544816e-06-7.832078718413707e-05j),(-2.1952724397924867e-05-6.437322343601053e-06j),(-1.2791800999544512e-06+1.0262019983708e-06j),(-2.3115619736899318e-07+2.547877005767239e-07j),(-7.524998956351953e-08+1.4343718655344045e-07j),(1.4964216443635733e-08+4.902954014925489e-08j),(6.827951479767855e-09+4.735428874710545e-08j),(-2.6437541738450355e-07-5.395056207558362e-08j),(-6.798801527962134e-08+9.288554339202613e-08j),(-2.5968135660775456e-07+9.041104875795766e-08j),(-2.6696111836029434e-07+8.925092488624632e-08j),(-2.7736462311771315e-07+8.897389840362318e-08j),(-1.7307397824614791e-06+1.0361288408397336e-07j),(-5.640044954842409e-06-1.4215755719196415e-06j),(-1.4071703976767123e-05-2.424024059356164e-05j),(3.63215507021976e-05-0.00017693388175045086j),(-3.519193649868322e-05-6.244965900566109e-05j),(-6.862047476786224e-07+2.513538312516445e-08j),(-6.38480265613288e-07+1.1677238518465164e-07j),(-4.59893314354967e-06-1.0344559866821108e-06j),(-2.417732905002736e-07+3.0205629438838117e-07j),(-3.8252084071458986e-08+3.7415112715785736e-07j),(-1.1836882751451575e-05+3.0026770411136207e-06j),(0.0001115588181192187-0.00038738230359697614j),(0.004428588271540124-0.001065615039525375j),(0.0002888439517406432-0.0007127457288338408j),(9.973549310575936e-05-0.0003288461627926878j),(5.238448415275172e-06-2.303684243606208e-06j),(2.277226003879523e-07-7.683742836207865e-05j),(-6.433740659897799e-08+1.404877691789511e-07j),(-5.55764474971744e-08+9.423854408480452e-08j),(-6.63869303986536e-07+7.021977723994993e-08j),(-6.183062954950508e-07+1.4725844309580393e-07j),(-2.1447459640172545e-07+3.1204656089875363e-07j),(1.1848975917986837e-09+3.704633685918131e-07j),(-4.483997914704173e-07-1.2842438245597885e-07j),(-5.708126760325949e-08-7.965527200116394e-08j),(0.004485407267082315-0.001019319726454706j)
