Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.0005958287451487645-0.00011561080057610127j),(0.0015684800741307106-0.0003309056927136293j),(0.00011336755992699053-0.0004318218821961575j),(-2.000081192638861e-05-2.4489100100578497e-05j),(-4.405377260522409e-06-3.726882846140772e-06j),(-2.0169755825276986e-06-4.40540182366078e-07j),(-6.627561101743084e-07+3.6035628776588344e-07j),(-8.016602701190051e-07+1.3037073543597393e-07j),(-4.097776225362871e-07-5.633676219825441e-06j),(-1.4524360179897012e-06-1.2478508592691668e-06j),(-1.0123715474849364e-06-4.3455140453454016e-06j),(-9.80911710270002e-07-4.4747983223280884e-06j),(-9.583205207641638e-07-4.656162896558835e-06j),(1.4248976344280665e-06-2.9509119616851863e-05j),(4.2755614554258624e-05-9.197893358002295e-05j),(0.00046222504536606846-0.00016218324500622786j),(0.002918823331571624+0.001202840237204455j),(0.0011629697334604784-0.0004045120965324873j),(1.366254342232805e-06-1.2005549751269043e-05j),(-3.64598875382907e-07-1.1447835671266744e-05j),(3.279946441528399e-05-7.54857550508798e-05j),(-4.828797436219662e-06-4.9088781788826955e-06j),(-6.381735064209808e-06-1.6167446333389855e-06j),(-1.2763749897562694e-05-0.00021302951724674546j),(0.0062963497759621805+0.0030145022610633273j),(0.003934123529820434+0.07980556249289313j),(0.011342726257662437+0.007302956967224543j),(0.005343664994066538+0.002790103833529187j),(2.654310402499551e-05+9.849803238715758e-05j),(0.0015651684395463614-0.0004056275762199127j),(-1.941504309793768e-06-1.9166855613523453e-07j),(-1.500125332192893e-06-1.0489081134536742e-06j),(5.18147167256161e-07-1.180225530880324e-05j),(-9.546671424967151e-07-1.1203047403826134e-05j),(-5.096085696542515e-06-4.472628412266009e-06j),(-6.456136211418691e-06-9.25105682704251e-07j),(-3.4373497378578096e-08-9.576721411369713e-06j),(5.4782669259212744e-06+7.303649630675677e-08j),(0.0029509838029557855+0.0006343829870279865j)
Bus 27,(-0.002665219936719738-0.0015443317895369629j),(-0.0071047910174281475-0.003964573412082026j),(0.007830329504465407-0.04484416896470844j),(-0.0023914258881229953-0.002572929869985019j),(-0.0005260302010462109-0.000405908703756781j),(-0.0002459157533518113-7.184364797123118e-05j),(-7.104820743263941e-05+4.187056904102066e-05j),(-7.478828450412111e-05+3.267857216711473e-05j),(-4.9328203725196475e-05+3.520431934112923e-05j),(-0.0002366301566423263-0.00027601612737779784j),(-6.332293958882546e-05-0.0008437127296115771j),(-5.5191029911648144e-05-0.0008680241262326722j),(-4.722333410668269e-05-0.0009023647042356421j),(0.0009696290463499767-0.005580943475294051j),(0.00876284037705166-0.020780220890926505j),(0.10101350545393023-0.04016567699660599j),(0.6580184205508068+0.24014751721624134j),(0.25907708022904224-0.08821901805836811j),(0.00019372382551640006-0.0026744124958574915j),(-0.0001849837135950009-0.002535005234018418j),(0.0065859094305429815-0.017035790983357925j),(-0.0011153427315213904-0.0010445149671625717j),(-0.0014297260271765601-0.0003004249586212167j),(-0.004768036874476803-0.04711879972225341j),(-0.00098642965258907-0.0006388933376517257j),(0.01134272625766244+0.007302956967224543j),(2.570849812422085+1.4905551212819246j),(0.0009081983460485694-0.0004594010164433023j),(1.6130861737511294e-05+6.036127264390125e-06j),(-0.007341307742660136-0.0036676312563958756j),(-0.0002387079998329978-4.038650961879579e-05j),(-0.000251310240273057-0.00024005489562140697j),(7.5228880939510676e-06-0.002621620871708935j),(-0.00031359236174843775-0.0024753605981554096j),(-0.0011706398219796226-0.0009453540259757868j),(-0.0014399310836952857-0.00014639142259550097j),(-3.1709612483029e-05+3.729093482741468e-05j),(5.484145196357312e-07-7.449050842422877e-07j),(0.0003771050322423853-0.00034278001655080163j)
Bus 28,(1.5218784278759888e-05-4.3187500479999795e-05j),(3.833349671504757e-05-0.00011470233791295326j),(-2.3774485183806275e-05-2.385996480010322e-05j),(-2.3570933249736015e-06+3.6685926704035485e-07j),(-4.106844305725594e-07+1.4443588259852047e-07j),(-1.0565560848565481e-07+1.144434856656692e-07j),(-1.84606827850224e-09+5.688469929932841e-08j),(-2.2114703500505592e-08+5.714576394720067e-08j),(-3.8226336966811786e-07-1.8836655150994906e-07j),(-1.3664482551092733e-07+4.6890471029458336e-08j),(-3.214343158054843e-07-9.9983297569033e-08j),(-3.2864694070464447e-07-1.069653014242917e-07j),(-3.395873025191916e-07-1.1535803065620796e-07j),(-1.8659759518546155e-06-1.2190712055090805e-06j),(-4.353754929509581e-06-6.293178695844945e-06j),(7.088428665734801e-06-3.627061878279485e-05j),(0.00018968668791539132-0.0001440365017493443j),(1.8065360277268248e-05-9.112247090297728e-05j),(-7.291354848876637e-07-5.471554060863131e-07j),(-7.589066583356945e-07-4.132291967641536e-07j),(-3.660448813704504e-06-5.015729351042835e-06j),(-5.03766737988231e-07+1.2687480802579607e-07j),(-3.487993298384243e-07+3.535937637995859e-07j),(-1.4350493774369255e-05-7.300567356799999e-06j),(0.00043650202623621206-0.0002946856828845324j),(0.005343664994066541+0.002790103833529187j),(0.0009081983460485693-0.00045940101644330225j),(3.850315377943788+1.81100356064503j),(0.017014701248161086+0.008357017273803174j),(3.3344421999250646e-05-0.00011733891082186626j),(-8.657911586650638e-08+1.1903130820935974e-07j),(-1.2551850851869663e-07+5.758745649593702e-08j),(-7.482773834411016e-07-4.842035707134184e-07j),(-7.654990942261073e-07-3.6548595368308936e-07j),(-4.855791490853546e-07+1.609204710448501e-07j),(-3.0662942202299097e-07+3.8483495604419497e-07j),(-6.245357795138153e-07-3.6330008419926997e-07j),(0.0006812872937689298-0.0007565351969536197j),(0.00015392077061742498-0.00016782703734038995j)
Bus 29,(7.120079169331493e-07-3.0576131389042084e-07j),(1.8671116949826551e-06-8.380423527584018e-07j),(2.4371143132557357e-08-5.694697483103792e-07j),(-3.159168288200884e-08-2.5130204757894588e-08j),(-6.506442392697699e-09-3.4553404535430668e-09j),(-2.6357853918634774e-09-2.8200262022682378e-12j),(-7.29156356750715e-10+6.292468460866842e-10j),(-9.647997463669834e-10+3.7997566250771256e-10j),(-2.0384987667667305e-09-6.917424568118772e-09j),(-2.150330287103039e-09-1.1630562596827657e-09j),(-2.4410733709363735e-09-5.146966843365572e-09j),(-2.436872812781115e-09-5.316789130123167e-09j),(-2.4578554211366056e-09-5.5491819808654305e-09j),(-6.222104607951157e-09-3.720154161284569e-08j),(2.8406360849072522e-08-1.2634277932384235e-07j),(5.326998042502623e-07-3.2764522083889076e-07j),(3.967577045096598e-06+7.093703967662968e-07j),(1.3412470141463008e-06-8.199408501956187e-07j),(-1.5501271725901981e-09-1.5348379397107788e-08j),(-3.558327095589474e-09-1.4183354716520669e-08j),(2.0456403277146706e-08-1.0306700018528141e-07j),(-7.355130513366866e-09-4.815197702976491e-09j),(-8.400075881312978e-09-2.8697302604808e-10j),(-7.367527365505521e-08-2.623131235673826e-07j),(8.672476014624572e-06+2.053947883968476e-06j),(2.6543104024995506e-05+9.849803238715755e-05j),(1.6130861737511294e-05+6.036127264390127e-06j),(0.017014701248161086+0.008357017273803172j),(0.006113990069742798+0.0801499710933728j),(1.8427233642572223e-06-9.303667962679915e-07j),(-2.474160254752966e-09+2.8720959315706867e-10j),(-2.1558944630529207e-09-9.019290820549184e-10j),(-2.5531042810469727e-09-1.4864833357205337e-08j),(-4.228128864050314e-09-1.3717994633432452e-08j),(-7.570331076212429e-09-4.198476554673432e-09j),(-8.305397694661624e-09+5.960780625013635e-10j),(-2.6390907103524512e-09-1.1938495457243722e-08j),(0.0042307090684105784+0.0008594684820995085j),(3.853593861314263e-06-8.549275893902957e-09j)
Bus 30,(1.1904033677390322+0.20104419619168656j),(3.1522221746657317+0.4797659025995016j),(0.2774673886731683-0.37877042635435326j),(-0.009753303563868339-0.02906815299934057j),(-0.0027089875115102434-0.004655273031673176j),(-0.001647266676345542-0.0007192354609025631j),(-0.0007330321175281189+0.0001231893304234135j),(-0.000837769473415543-0.0003037812027863607j),(0.0034788299530480894-0.010770530891535426j),(-0.0008411876964213017-0.00018834593252690883j),(-0.0013310861664849586-0.0015251082724864408j),(-0.001336883985364335-0.0015702338453317927j),(-0.0013572289929166467-0.0016341739867847189j),(-0.0047496994521464735-0.010835806535191481j),(-0.0028189260277095844-0.00011174782427961937j),(-0.007328364423103022-0.005323458992567111j),(-0.011498298040819432-0.05661945010016168j),(-0.01790201133203269-0.12898176262973077j),(-0.00019694799944218393+0.00010550310839833605j),(-0.000170260411877419+0.00012595910434968203j),(-0.001492968175400395+0.00029519407475526045j),(-2.3860990426581764e-05+0.00012506916503490155j),(4.2539466796915135e-05+0.00011405740139450528j),(-0.0031054369362757644+0.0024348645886425064j),(0.7607986454828167-0.2269027262880478j),(0.0015651684395463611-0.0004056275762199123j),(-0.007341307742660138-0.0036676312563958765j),(3.3344421999250686e-05-0.00011733891082186622j),(1.842723364257222e-06-9.303667962679905e-07j),(3.20660113275098+0.5206711415044849j),(-0.001625157299668092-0.0004938983337150272j),(-0.0008180254715114511-9.921078450163497e-05j),(-0.00018493551528881016+0.00011626252465703416j),(-0.0001603310909841923+0.00013235788370037678j),(-1.4415147812275806e-05+0.00012454530382993508j),(5.384030745388024e-05+0.00010791384893511059j),(0.006628972058261106-0.01786354131766732j),(-2.104605738054231e-08-1.0884998026496552e-07j),(4.5363134553423456e-07-6.107751331376111e-05j)
Bus 31,(-0.0007996479570283618-0.0007240136282490261j),(-0.0015871891127251373-0.0005626893205920305j),(0.00044365099445627283-0.00924562013692666j),(0.08319011272704216-0.034194965835650584j),(0.62739541381786+0.402123772636142j),(0.859426950821919+0.5985645918939986j),(0.2429170554407884-0.038376733191979734j),(0.11373041507468373-0.07105110683428308j),(0.04670778213598979-0.02877697460084134j),(0.08603808108115926-0.022538855327165118j),(0.20249418049974346+0.08506976411516362j),(0.19688145905493004+0.08070285674833161j),(0.19349287009143185+0.07737256237037507j),(0.1161247500418024+0.021629981655460324j),(0.00845423272644907-0.006213231344707313j),(0.00014668749415903482-0.0015918297824405532j),(-0.0007606414151027857-0.0015269441952149064j),(-0.0018519870632725908-0.002164239723405249j),(-3.376674410179833e-05-2.0363043040301894e-05j),(-3.446320193722831e-05-1.4469637615312284e-05j),(-0.0001794237143784586-0.00019986693000001427j),(-2.1125323114924047e-05+7.659427186096e-06j),(-1.3466545991749396e-05+1.6739533414506857e-05j),(-0.0006494382214107897-0.000251520440506793j),(-0.00041725968748668955+4.200678547699969e-05j),(-1.9415043097937684e-06-1.916685561352347e-07j),(-0.00023870799983299792-4.0386509618795734e-05j),(-8.657911586650642e-08+1.1903130820935978e-07j),(-2.4741602547529655e-09+2.8720959315706893e-10j),(-0.0016251572996680912-0.000493898333715027j),(0.8916947417249766+0.6315276740718309j),(0.07969629253393495-0.029615179676879034j),(-3.431565380341251e-05-1.757037944820766e-05j),(-3.453845501200873e-05-1.2386256715456472e-05j),(-2.0193988479469292e-05+9.045151906461543e-06j),(-1.1515392847912279e-05+1.7899862350064826e-05j),(-0.00031410981182884305-0.00080064536939158j),(-2.144315937749568e-11+1.3204242511494397e-10j),(-2.59215378208733e-08+6.898990241475868e-08j)
Bus 32,(-0.0003501752518851537-7.254782804378912e-05j),(-0.0008056741441276675-0.00013527266348963972j),(-0.0006003321002161215-0.004530239984712023j),(0.03758445048995117-0.02274915971224814j),(0.0665287136903623-0.01987685674913066j),(0.08741021039640547-0.021312063868756934j),(0.011261262849178715-0.01805924158450577j),(0.0020150467909200638-0.01194561814341487j),(0.000853602037146083-0.004879580034386141j),(1.0882096735967874+0.6418612423016614j),(0.6911394491006198+0.3956033812241047j),(0.6891855533194238+0.39473508394523177j),(0.6949562842627799+0.39878833884653303j),(0.3261062300043332+0.17018477834443999j),(0.03092715158340027-0.010833699423133626j),(0.0023160676055729024-0.0044045161984844474j),(0.00032333847530989675-0.0024282075048527663j),(-0.0012402159753995474-0.0016355285670936553j),(-7.290360555946732e-05-9.875513676191973e-05j),(-8.191955532882503e-05-8.263087298096775e-05j),(-0.0002783102138335526-0.0007884322615698352j),(-6.98830123395321e-05-3.1037498491316708e-06j),(-5.86561193105418e-05+3.212921059258136e-05j),(-0.0015688921142045977-0.0014962855038446522j),(-0.00019592814420182005+5.5174365309759314e-05j),(-1.5001253321928923e-06-1.048908113453674e-06j),(-0.0002513102402730569-0.00024005489562140691j),(-1.2551850851869663e-07+5.758745649593702e-08j),(-2.1558944630529207e-09-9.019290820549185e-10j),(-0.0008180254715114509-9.921078450163512e-05j),(0.07969629253393493-0.029615179676879037j),(1.1112941104347582+0.6593027133638892j),(-7.780556892286425e-05-9.137490245431193e-05j),(-8.461502761143529e-05-7.672736125459916e-05j),(-6.885279795508878e-05+1.9906148119450436e-06j),(-5.442409762346017e-05+3.778867596071339e-05j),(-7.49795142449995e-05-2.3079224619780218e-05j),(-7.821433532598702e-11+9.816074615421683e-11j),(-5.2905204618159505e-08+4.452447140576731e-08j)
Bus 33,(-7.197819965979951e-05+3.929791960069158e-05j),(-0.0001884189367629406+0.00010677684729065815j),(-0.0008845183516971078-0.0008291742998013508j),(-0.00020784032240905623-0.00014792544842469362j),(-5.454781045166517e-05-3.583675341580727e-05j),(-3.390303434545114e-05-2.2692870081978856e-05j),(-1.0500154837587872e-05+2.895176892807403e-06j),(-8.094632378437136e-06+4.077095603329518e-06j),(-3.0790401036985713e-06+2.376291876821198e-06j),(-7.148700539249076e-05-0.0001032064736299399j),(8.79617715379218e-06-0.00029189139336679347j),(1.1842953973051676e-05-0.0003001196646532801j),(1.5189197277102795e-05-0.00031179872881079677j),(0.0004720109945870792-0.0018955347212423943j),(0.0025547712009623465-0.008249898546535853j),(0.03684075085470312-0.019235132238720688j),(0.014958228918187225-0.010847684930822873j),(0.0018891750342321311-0.006963552073456712j),(0.536529536883984+0.16479678110026488j),(0.5258287111454915+0.08100692294044487j),(0.0018367477823021687-0.006736900663264328j),(-0.00046511372145989185-0.0003535028121172174j),(-0.0005555022705959275-5.8200500996724526e-05j),(-0.0036605300059112766-0.01773233984055009j),(-3.192163207813984e-05+4.349429218930488e-05j),(5.181471672561617e-07-1.1802255308803234e-05j),(7.522888093951501e-06-0.002621620871708934j),(-7.482773834411018e-07-4.842035707134186e-07j),(-2.5531042810469743e-09-1.4864833357205335e-08j),(-0.00018493551528881013+0.00011626252465703419j),(-3.431565380341251e-05-1.757037944820766e-05j),(-7.780556892286421e-05-9.13749024543119e-05j),(0.5476499796990317+0.23475643451604283j),(0.5196849871546694+0.05197572568160663j),(-0.0004822556804789102-0.0003136240655178226j),(-0.0005533445149789974+7.78488238512118e-07j),(4.1219461403922535e-07+1.2887498532802598e-06j),(-8.05450503547311e-10-8.607527381484175e-11j),(-4.2569134555689034e-07-1.3396204324146206e-07j)
Bus 34,(-6.313010374626668e-05+4.589651287836932e-05j),(-0.00016477929638045893+0.0001238308558138019j),(-0.000936290309780821-0.0006744238282770287j),(-0.00021426710805722254-0.00011419644414596868j),(-5.586921339473715e-05-2.7152214720082596e-05j),(-3.477561522950431e-05-1.727163957078041e-05j),(-9.556509260035246e-06+4.017082646376721e-06j),(-7.141455712128881e-06+4.838388801930687e-06j),(-2.6154968483677963e-06+2.619531643132173e-06j),(-8.009850589103777e-05-8.866762156761664e-05j),(-2.7403613000034693e-05-0.0002765803101278448j),(-2.5534418518693988e-05-0.00028471933833102445j),(-2.3804692275309212e-05-0.00029615206090351925j),(0.00021363825614084106-0.001846856741531848j),(0.0014021649892526052-0.008099256110962152j),(0.03241951227564022-0.022661840816568066j),(0.012791502377026108-0.012068467860992766j),(0.000931289952988209-0.00680370661874211j),(0.526567174432474+0.08991330158976571j),(0.5379037175554947+0.1367491130280597j),(0.0009095314261550961-0.006583366427963422j),(-0.0004822444079220219-0.0002767612049373806j),(-0.000531435241767764+1.3019414917669496e-05j),(-0.005624153716477362-0.01628904914756998j),(-2.4809027197583696e-05+4.4957329235333146e-05j),(-9.546671424967158e-07-1.120304740382613e-05j),(-0.00031359236174843754-0.0024753605981554087j),(-7.654990942261072e-07-3.654859536830893e-07j),(-4.228128864050314e-09-1.3717994633432446e-08j),(-0.00016033109098419218+0.00013235788370037684j),(-3.453845501200872e-05-1.2386256715456465e-05j),(-8.461502761143525e-05-7.672736125459911e-05j),(0.5196849871546693+0.051975725681606605j),(0.5453580015186187+0.21157665677496545j),(-0.0004935457841998111-0.00023702438198064526j),(-0.0005221839494299971+6.842331237759646e-05j),(5.467014465092846e-07+1.1659758984816542e-06j),(-7.707609361102617e-10+1.7284777200518948e-11j),(-4.1817965816787196e-07-7.436807220740388e-08j)
Bus 35,(-8.274498109804685e-06+4.633516721556993e-05j),(-1.9912239453509475e-05+0.00012269601378189112j),(-0.0006889289895887893+9.794394059028317e-05j),(-0.0001408861869953959+3.9870033062096365e-05j),(-3.5639070708219474e-05+1.1536957560905842e-05j),(-2.23383701950233e-05+7.019891875122912e-06j),(-2.4770838178372802e-06+5.739770196409801e-06j),(-1.0837599447433545e-06+5.087825969843658e-06j),(-4.280202979916361e-08+2.2319039757165525e-06j),(-7.187782921023692e-05-5.088604292360911e-06j),(-0.0001274794591898089-0.00010881773504979454j),(-0.00013006738466177182-0.00011313790167240269j),(-0.00013409215778275533-0.00011883201947181174j),(-0.0006787724316045681-0.0008923486774844165j),(-0.002774389929788149-0.004107733654394525j),(0.004628474115970151-0.023400057528923913j),(0.0005196799506784928-0.010592496746411374j),(-0.002437826184890627-0.0033476335631222936j),(-0.0004698081982397763-0.00035422750506847796j),(-0.0004892205763986224-0.0002678300500473714j),(0.19768384367920838-0.10387632321307508j),(1.2914778165214582+0.4684559992936544j),(0.09355437538126596-0.10568703671725689j),(-0.014733359806171763-0.013570918635609873j),(7.996562480548564e-06+2.9915111495728503e-05j),(-5.096085696542512e-06-4.472628412266009e-06j),(-0.001170639821979623-0.0009453540259757864j),(-4.855791490853547e-07+1.609204710448503e-07j),(-7.570331076212432e-09-4.198476554673429e-09j),(-1.4415147812275783e-05+0.00012454530382993508j),(-2.0193988479469296e-05+9.045151906461543e-06j),(-6.885279795508875e-05+1.99061481194503e-06j),(-0.0004822556804789103-0.0003136240655178228j),(-0.0004935457841998111-0.00023702438198064532j),(1.31032794816692+0.47927905530334697j),(0.08110888282131384-0.11390547621052803j),(7.249055379900515e-07+2.785833975136513e-07j),(-3.279344344516108e-10+3.295624668022745e-10j),(-2.129137569765063e-07+1.4238954780627305e-07j)
Bus 36,(1.7684800693232913e-05+4.1677835951220485e-05j),(4.8439778474246466e-05+0.00010931294240015352j),(-0.0005035519868320097+0.0004409675102536376j),(-9.254955520496844e-05+0.00010616217119701576j),(-2.264895095080478e-05+2.8024372562567966e-05j),(-1.4307339663828822e-05+1.7395201746701873e-05j),(1.020858141718581e-06+5.925970747468478e-06j),(1.8007456913156922e-06+4.668492657341268e-06j),(1.1384741556449924e-06+1.8205949378286216e-06j),(-6.0581589390907365e-05+3.367518473759361e-05j),(-0.00015989013558405057-2.0671734119637007e-05j),(-0.00016424548436404227-2.279215215748962e-05j),(-0.00017048047602386294-2.5264351509093416e-05j),(-0.0010158088492595353-0.0003621849067965834j),(-0.004393928908330321-0.0018512798190599145j),(-0.008568826648045088-0.021284366077790755j),(-0.005148118496045005-0.008806802819977567j),(-0.003723317521075859-0.0014157943613007358j),(-0.0005646551544611113-3.8474739481631824e-05j),(-0.0005348890498943638+4.1332103612636717e-05j),(-0.006418223508560151-0.024397068727411996j),(0.09061808104272603-0.10933368934835941j),(1.1348531327376916+0.22993542245861304j),(0.030161135913639628-0.0740361962610947j),(2.216393008480024e-05+1.9898149796244207e-05j),(-6.456136211418691e-06-9.25105682704251e-07j),(-0.0014399310836952861-0.00014639142259550097j),(-3.066294220229911e-07+3.8483495604419507e-07j),(-8.305397694661628e-09+5.960780625013627e-10j),(5.384030745388021e-05+0.00010791384893511054j),(-1.1515392847912286e-05+1.789986235006483e-05j),(-5.4424097623460184e-05+3.778867596071339e-05j),(-0.0005533445149789974+7.784882385120095e-07j),(-0.0005221839494299971+6.842331237759637e-05j),(0.08110888282131384-0.11390547621052806j),(1.165428002714196+0.29500537902575696j),(7.3041650864624e-07-1.5653093053246857e-07j),(-9.09969905388744e-11+4.378501511090711e-10j),(-9.669930564418196e-08+2.2660895437233226e-07j)
Bus 39,(0.2941699530496099+0.02879293362805526j),(0.0073735804517384845-0.017391895304430256j),(-0.0017903166415475357-0.002146512679982664j),(-0.0002884667858184167-0.0001747090494329756j),(0.0008307007078999219-0.0017539344800883312j),(-0.0002315415663199332-0.0008801839417973937j),(0.0006889647803450037-0.003943256701278627j),(0.006398126934749713-0.006885124796666704j),(0.2793015793931847+0.03303910701154324j),(-7.564803644356171e-05-3.182168060649852e-05j),(-9.970541785184809e-05-0.00017545082544591j),(-9.881263269403037e-05-0.00016966016681383553j),(-9.896595023350181e-05-0.00016587758792723864j),(-0.00014864737539767558-0.00013079621232343889j),(-1.8799660624714716e-05+1.2587658427652207e-05j),(-4.323894189800556e-05+3.575117056865408e-05j),(-0.00034442464156253364-1.4210066642201043e-05j),(-0.0007710068969731856-8.124197501478404e-05j),(3.291205340059415e-07+1.344215988749068e-06j),(4.929998123405585e-07+1.2156714134187564e-06j),(-5.320091847792607e-07+9.411563677250531e-06j),(7.134782001651296e-07+3.360565354010437e-07j),(7.49840109656249e-07-7.92615408599882e-08j),(9.8165691539348e-06+2.2385059102817577e-05j),(-0.00018757037028633238-0.004699803777405744j),(-3.4373497378575806e-08-9.5767214113697e-06j),(-3.1709612483029e-05+3.729093482741467e-05j),(-6.245357795138146e-07-3.633000841992698e-07j),(-2.639090710352442e-09-1.193849545724371e-08j),(0.006628972058261103-0.017863541317667306j),(-0.000314109811828843-0.0008006453693915797j),(-7.497951424499952e-05-2.3079224619780214e-05j),(4.121946140392245e-07+1.2887498532802588e-06j),(5.467014465092837e-07+1.1659758984816536e-06j),(7.249055379900511e-07+2.785833975136513e-07j),(7.304165086462399e-07-1.565309305324685e-07j),(0.4655598382706687+0.06536545481557361j),(-6.555184582740993e-10-3.871952629088959e-11j),(-3.498530037184724e-07-9.210183106504919e-08j)
PV1 LV,(-5.356341608016085e-09-4.1270622279219036e-08j),(-1.591835539260629e-08-1.0875614696356033e-07j),(-2.906499317812974e-08-9.610129431129258e-09j),(-1.7616589545994499e-09+1.2637039487445161e-09j),(-2.7393801048887787e-10+2.8549298310565975e-10j),(-3.87980549601329e-11+1.3613986835551138e-10j),(2.1818162737870743e-11+4.6900357186737503e-11j),(5.483666566330665e-12+5.541974830911557e-11j),(-3.8729105745371177e-10+3.881388118909013e-12j),(-9.162420924224755e-11+9.4043978298914e-11j),(-3.01721632247105e-10+5.064371637362235e-11j),(-3.104341189410999e-10+4.7936337984388566e-11j),(-3.2274869122589687e-10+4.561251691057757e-11j),(-2.0133089842737895e-09-2.2406732035558805e-10j),(-6.1110974576872125e-09-3.3203988816902437e-09j),(-9.116457285130799e-09-3.2327354921909e-08j),(9.483288125746357e-08-1.9458741131285464e-07j),(-2.26946367526986e-08-8.132122717556074e-08j),(-8.157254159056853e-10-1.449863074285952e-10j),(-7.849820823387397e-10-2.4145639325259267e-11j),(-5.025106357399564e-09-2.5683275566526716e-09j),(-3.5664232230353915e-10+3.0939997539805645e-10j),(-1.380093580878526e-10+4.2979235825668774e-10j),(-1.463315062544503e-08-4.015162259308248e-11j),(2.332969727885777e-07-4.179545372080488e-07j),(5.478266925921273e-06+7.303649630675618e-08j),(5.484145196357315e-07-7.449050842422878e-07j),(0.0006812872937689299-0.00075653519695362j),(0.0042307090684105784+0.0008594684820995084j),(-2.104605738054238e-08-1.0884998026496554e-07j),(-2.1443159377495692e-11+1.3204242511494402e-10j),(-7.821433532598702e-11+9.816074615421687e-11j),(-8.054505035473113e-10-8.607527381484181e-11j),(-7.707609361102619e-10+1.7284777200518922e-11j),(-3.27934434451611e-10+3.2956246680227453e-10j),(-9.099699053887439e-11+4.3785015110907114e-10j),(-6.555184582740999e-10-3.871952629088926e-11j),(0.004239748869817547+0.0009671749951863552j),(5.6069142204440305e-08-1.9922622468509595e-07j)
PV2 LV,(1.5888891287174709e-06-2.2872736663269916e-05j),(3.213009887044899e-06-6.046996859922437e-05j),(-1.4654901151228663e-05-8.34704322925331e-06j),(-1.088742344852112e-06+4.912358921848578e-07j),(-1.7896336379338819e-07+1.244507472756963e-07j),(-3.574022335678013e-08+6.931828373523453e-08j),(6.691067691432058e-09+2.7701201049775893e-08j),(-3.0567001868488685e-09+3.052877439776867e-08j),(-2.0960473438606718e-07-3.996303063658111e-08j),(-5.970105385897134e-08+4.0844627691173965e-08j),(-1.6846541522664494e-07-5.4130549496413746e-09j),(-1.728771752155665e-07-7.821528978884403e-09j),(-1.7927614366663434e-07-1.0414019534052664e-08j),(-1.0630927321547378e-06-3.396664414405561e-07j),(-2.940127055897667e-06-2.457069577222921e-06j),(-1.413250766040495e-06-1.8450653948238976e-05j),(7.235303976958625e-05-9.480157723372066e-05j),(-3.426394018860588e-06-4.6387747677596026e-05j),(-4.248433374946856e-07-1.6689685156321757e-07j),(-4.213614640416706e-07-9.828982614159677e-08j),(-2.435236972110303e-06-1.932924037579118e-06j),(-2.262298022850356e-07+1.2838175575241074e-07j),(-1.212165051508658e-07+2.171512896222708e-07j),(-7.899280767920217e-06-1.6108329367719862e-06j),(0.00017139757049070548-0.0002004093141281406j),(0.002950983802955786+0.0006343829870279866j),(0.0003771050322423853-0.0003427800165508016j),(0.00015392077061742495-0.00016782703734038984j),(3.853593861314262e-06-8.549275893903222e-09j),(4.5363134553420746e-07-6.107751331376111e-05j),(-2.592153782087331e-08+6.898990241475867e-08j),(-5.2905204618159505e-08+4.4524471405767305e-08j),(-4.256913455568905e-07-1.339620432414621e-07j),(-4.1817965816787196e-07-7.436807220740384e-08j),(-2.129137569765063e-07+1.4238954780627305e-07j),(-9.669930564418197e-08+2.2660895437233226e-07j),(-3.498530037184727e-07-9.210183106504908e-08j),(5.60691422044403e-08-1.992262246850959e-07j),(0.002971649046774871+0.0006783438156114554j)
