Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.000599578221617974-0.00011875171022025509j),(0.0015781864162474366-0.00033936711835231973j),(0.0001045845911622657-0.0004380843980977758j),(-2.076131910145202e-05-2.4236963583419622e-05j),(-4.41607777169324e-06-3.613874156122235e-06j),(-1.881336725050653e-06-3.31887119036131e-07j),(-6.214277269952191e-07+3.617945461011649e-07j),(-7.868823303288295e-07+1.312608918440989e-07j),(-4.0494540664236437e-07-5.670110912682939e-06j),(-1.489881900551138e-06-1.2328788932686042e-06j),(-1.1393581198184418e-06-4.383821479448435e-06j),(-1.113495179778798e-06-4.516710741663319e-06j),(-1.0980054127540527e-06-4.70223513767671e-06j),(3.696551925580742e-07-3.004861679554982e-05j),(3.921987624842478e-05-9.491066619724349e-05j),(0.00046035062537999296-0.00018423301410093817j),(0.003004369100183642+0.0010887739662776591j),(0.0011606373864417921-0.00046052079729560526j),(9.144356828197959e-07-1.2187349343764146e-05j),(-8.117634159900879e-07-1.1552457366510901e-05j),(2.986968237593577e-05-7.778288134562943e-05j),(-5.046333990006821e-06-4.787817572763938e-06j),(-6.517095254567011e-06-1.3892284930937897e-06j),(-2.22282610992679e-05-0.00021487807946630097j),(0.006505146259315904+0.002787732213543204j),(0.007445612033559189+0.08051609886260304j),(0.011785398691638426+0.006890550949896237j),(0.005523773174627535+0.002589020217653243j),(2.962406424166698e-05+9.851232084703077e-05j),(0.0015710771583418229-0.0004135115482522539j),(-1.7917786774321458e-06-7.7807610506455e-08j),(-1.5319568303055066e-06-1.0298407046843886e-06j),(6.607920304472595e-08-1.1940610897690664e-05j),(-1.3976859361123676e-06-1.1278866914878477e-05j),(-5.296763497111479e-06-4.335085042401687e-06j),(-6.561080840554765e-06-6.868975334445103e-07j),(-3.5723618880583314e-08-9.6389133094647e-06j),(4.0369976501920615e-06-1.197494963219461e-07j),(0.0064876176829198155+0.0013967681906580365j)
Bus 27,(-0.002593647978833131-0.001642288435384825j),(-0.006919776583785166-0.004226073830304588j),(0.007807324179151252-0.044885650664768434j),(-0.0023928356308409076-0.002574388210825618j),(-0.0005118811518475197-0.0003997342217826336j),(-0.0002257587587038154-6.231244819138675e-05j),(-6.610236709663088e-05+4.0236980570586465e-05j),(-7.272671660854004e-05+3.082469953347054e-05j),(-4.933443515838456e-05+3.354398042907056e-05j),(-0.00023095604305126447-0.00027777174449620975j),(-5.647749699400718e-05-0.0008432538462723996j),(-4.8490373556483426e-05-0.0008676368110212585j),(-4.059048623284312e-05-0.0009020408553085864j),(0.0009719284211422083-0.005581265803608565j),(0.008762140025821992-0.020780211128772964j),(0.10101003364166997-0.04016787802431371j),(0.658005775081516+0.2401226692414401j),(0.2590567825206708-0.0882286242734656j),(0.00020632244088457266-0.002671364032598108j),(-0.00017241292548675542-0.0025330071949549206j),(0.006585613220143345-0.017037808605224317j),(-0.001103996297469689-0.0010520451687317006j),(-0.0014280598954262169-0.0003076870120448137j),(-0.004769853927844264-0.047117877820333116j),(-0.0009828894140511467-0.0007679222141657028j),(0.011785398691638426+0.006890550949896236j),(2.57083601333232+1.4904542582316045j),(0.0008982836806536239-0.0005038970121009107j),(1.643560501370754e-05+5.614354183683415e-06j),(-0.007150482523639136-0.003931550240539015j),(-0.00021777391364009906-3.026545328976161e-05j),(-0.0002456897749798426-0.00024194972593194686j),(2.0220802215112528e-05-0.0026176795774119793j),(-0.00030099469603590357-0.0024733100068083606j),(-0.0011591147764753902-0.0009529139761541093j),(-0.0014380400401862723-0.0001537378145049259j),(-3.314217464274007e-05+3.573146477878336e-05j),(3.8029633236081546e-07-5.65989019904861e-07j),(0.0008293268213882326-0.0007533873804745737j)
Bus 28,(1.5159975763243786e-05-4.355041323248671e-05j),(3.815992132841632e-05-0.00011565448752923408j),(-2.451585463867892e-05-2.35287910359222e-05j),(-2.369732053258608e-06+4.2583686719521253e-07j),(-4.037462672956163e-07+1.4942205076704397e-07j),(-9.341366780576442e-08+1.0975808650491269e-07j),(-1.7812454362225798e-10+5.424993284941511e-08j),(-2.1495904058280805e-08+5.621666365661592e-08j),(-3.8443810413241573e-07-1.9009343976386547e-07j),(-1.3710233388540436e-07+4.989077420263142e-08j),(-3.287680804944351e-07-9.320032024294089e-08j),(-3.364285285801903e-07-9.995612104706735e-08j),(-3.479101613103181e-07-1.080461324080373e-07j),(-1.9412904873084808e-06-1.1711007485167785e-06j),(-4.679132419583138e-06-6.175241295373569e-06j),(5.584073119481271e-06-3.6989852137907825e-05j),(0.0001855372720528297-0.00015394631956533762j),(1.4336800182534494e-05-9.310745514851588e-05j),(-7.581799813235686e-07-5.247341057834144e-07j),(-7.82758831325947e-07-3.8816668615939663e-07j),(-3.9214737618818634e-06-4.912962506290537e-06j),(-5.04198915626657e-07+1.456227820525718e-07j),(-3.391804914971028e-07+3.7106627570287423e-07j),(-1.4831621523455697e-05-6.75604415845454e-06j),(0.00042973141481183607-0.0003169036293250053j),(0.0055237731746275364+0.002589020217653243j),(0.0008982836806536239-0.0005038970121009109j),(3.850330053372556+1.8110453995874964j),(0.016836110340764633+0.00856498143696694j),(3.3063621524081996e-05-0.00011802217018859713j),(-7.34608501116864e-08+1.1362910841726226e-07j),(-1.2549583352198633e-07+6.037935790458424e-08j),(-7.745078833936615e-07-4.601089135519451e-07j),(-7.873214609448617e-07-3.395942541247388e-07j),(-4.842971765456157e-07+1.7920153380483018e-07j),(-2.951556556637938e-07+4.007386932090684e-07j),(-6.286119813852844e-07-3.656214547852708e-07j),(0.00049625326387229-0.0005511183886565748j),(0.00033854588711521396-0.00036886022208833534j)
Bus 29,(7.175976722802736e-07-2.995363264014818e-07j),(1.8820639185926363e-06-8.218358986941616e-07j),(1.973273929391058e-08-5.726557764342908e-07j),(-3.2009557237756035e-08-2.497557202907183e-08j),(-6.419236649016544e-09-3.3904288491408963e-09j),(-2.429628802358479e-09+6.145101749334338e-11j),(-6.834426319022102e-10+6.080993406237408e-10j),(-9.479817850438462e-10+3.624512814485642e-10j),(-1.937324019689722e-09-6.967603096605107e-09j),(-2.169147362844903e-09-1.160861430105365e-09j),(-2.52809439962705e-09-5.178234240820252e-09j),(-2.5294177090935317e-09-5.350463746204042e-09j),(-2.5569719615119767e-09-5.585702005625377e-09j),(-7.130104200489631e-09-3.75601612634094e-08j),(2.4925403530456206e-08-1.2824934882793118e-07j),(5.274565065345569e-07-3.460108248784346e-07j),(4.0211145293330195e-06+5.985844629219418e-07j),(1.3308273592172075e-06-8.674159059289506e-07j),(-1.9386388738064994e-09-1.5427072855176973e-08j),(-3.930598833302453e-09-1.4199363670119198e-08j),(1.7593807238530996e-08-1.0453110631429138e-07j),(-7.501652318955534e-09-4.69496779771919e-09j),(-8.476936401435282e-09-8.581208388112735e-11j),(-8.199926325110337e-08-2.6231004571941275e-07j),(8.815333842074811e-06+1.8325857485338794e-06j),(2.9624064241666985e-05+9.85123208470308e-05j),(1.643560501370754e-05+5.614354183683412e-06j),(0.01683611034076464+0.008564981436966945j),(0.004968267299712717+0.07994545161286581j),(1.8544688845833437e-06-9.12488535555735e-07j),(-2.253774675612009e-09+3.5563107149218916e-10j),(-2.170316990871418e-09-8.970696505290794e-10j),(-2.9340985914423864e-09-1.4905105974482184e-08j),(-4.592053534356759e-09-1.3710213025674503e-08j),(-7.699534515295584e-09-4.067203676665985e-09j),(-8.354354784875863e-09+8.010165234508904e-10j),(-2.4795684643990773e-09-1.2009465935808265e-08j),(0.0030818539518913564+0.0006259798565875124j),(8.44208635665819e-06+1.0265987814964936e-07j)
Bus 30,(1.1732367073478638+0.24576420967606957j),(3.1087064248989558+0.5985418592139271j),(0.2900057320962513-0.364996137302674j),(-0.008533919905155417-0.029223450402030733j),(-0.0024135441639238277-0.004664351201777398j),(-0.0014790984311308692-0.0006888036686511407j),(-0.0006957012297472994+8.758236525710384e-05j),(-0.0008011679291957107-0.00034504930055433836j),(0.003914555791936706-0.010533313391767465j),(-0.000808152833309082-0.00023014996170908728j),(-0.0012273715096545474-0.001556707075227246j),(-0.0012322090408589906-0.001602341055790536j),(-0.001250370515942875-0.0016671025985374086j),(-0.004271993779245465-0.010933923882750475j),(-0.002791186679451365-0.00022154401808630438j),(-0.007064093924153753-0.005566565448119606j),(-0.009208919551281393-0.05662150202666552j),(-0.012747335378823034-0.1286605933499512j),(-0.00019981724596434812+9.599070457322609e-05j),(-0.00017420775332439438+0.0001173704468327962j),(-0.0014929208110626181+0.00023492688150752024j),(-2.954858210165908e-05+0.00012266414771252372j),(3.718212112330862e-05+0.00011500288942806394j),(-0.0031757409791421717+0.002295158548628707j),(0.7636150425341212-0.1955362417368796j),(0.0015710771583418229-0.0004135115482522534j),(-0.00715048252363914-0.003931550240539017j),(3.306362152408201e-05-0.00011802217018859708j),(1.8544688845833437e-06-9.124885355557339e-07j),(3.161065956933311+0.6412387499749633j),(-0.0014612452347805365-0.0004594075894927489j),(-0.0007894141057525949-0.00014202233081248892j),(-0.00018825724593537615+0.00010708916230719479j),(-0.0001646022055685151+0.00012410133032253449j),(-2.0165675891364972e-05+0.00012250020358113665j),(4.861827737853125e-05+0.00010933424135607353j),(0.007333034673525512-0.01742813500284525j),(-1.5707877876401745e-08-7.960981532831348e-08j),(6.251836955378604e-06-0.00013318552599761191j)
Bus 31,(-0.0007334653050422283-0.0006564516438660381j),(-0.0014296662554411396-0.000522135870374544j),(0.00014841899926740752-0.00841283394911759j),(0.0746024877908646-0.03328518289477227j),(0.5804576835640732+0.3479409667772448j),(0.7964255456680984+0.5199361749570932j),(0.21945860503023817-0.04144975164019607j),(0.10130256722762346-0.06759193344870364j),(0.04161630496947426-0.027394108053373105j),(0.07733569494004702-0.021892844190240415j),(0.18603268305136494+0.07227223272899269j),(0.18081924737204805+0.06845989199062266j),(0.17765156668350404+0.06553440559995935j),(0.1059640804019089+0.016735369226422867j),(0.007519961435627826-0.005851812994323158j),(9.323366804432067e-05-0.001448371206484197j),(-0.0007313717559117595-0.001365782709983573j),(-0.0017416158531768434-0.001915641031023881j),(-3.1047293908799895e-05-1.777047685332856e-05j),(-3.1544680110648444e-05-1.2409920607639338e-05j),(-0.00016787286132444984-0.00017691318307511692j),(-1.900730539570487e-05+7.300535085470268e-06j),(-1.1881096380476383e-05+1.546812290216864e-05j),(-0.0005957195320340117-0.0002119912469966584j),(-0.000377467290335448+3.440183917255004e-05j),(-1.7917786774321456e-06-7.780761050645497e-08j),(-0.0002177739136400991-3.0265453289761516e-05j),(-7.346085011168643e-08+1.136291084172623e-07j),(-2.253774675612009e-09+3.556310714921891e-10j),(-0.001461245234780536-0.0004594075894927488j),(0.8266158811401828+0.5489691601321194j),(0.07138095428835102-0.028122710616000926j),(-3.146422420607961e-05-1.5218232893177939e-05j),(-3.1560033173398994e-05-1.0517205447367907e-05j),(-1.8126680877913843e-05+8.532563195628135e-06j),(-1.0080931778400595e-05+1.646918181879774e-05j),(-0.00030433959749325815-0.0007192085894651592j),(-9.473662191121323e-12+8.907767043772063e-11j),(-5.014964746027001e-08+1.3838600199254337e-07j)
Bus 32,(-0.00033508797927935197-8.661200370081822e-05j),(-0.0007771580145621972-0.00017669427335280648j),(-0.000512108556476341-0.004455330728769221j),(0.03725839495022869-0.02162773464154954j),(0.06079797863642861-0.01847847805653943j),(0.07930022844226543-0.0197502240374175j),(0.01014447857110657-0.01647513003479675j),(0.0017959614317315437-0.010907221273614716j),(0.0007612836442864733-0.004455563597843764j),(1.0742268430760575+0.6496648656470063j),(0.6810629352708851+0.40074557856567233j),(0.6791833984344848+0.39986171473626264j),(0.6849104834910841+0.40395302555335133j),(0.3214897630828069+0.17291878137400765j),(0.03082374610686055-0.010367266926098358j),(0.0023537733168450168-0.0043425006051846056j),(0.00035754343943003206-0.0024041068350612177j),(-0.00119577121749138-0.0016341705198119469j),(-7.059180538178007e-05-9.919077710188492e-05j),(-7.977400732581228e-05-8.333601926348412e-05j),(-0.0002664123535502688-0.0007860841613985471j),(-6.914472421174815e-05-4.549727269523714e-06j),(-5.877340965530404e-05+3.085161165459207e-05j),(-0.0015384311730332995-0.001504674537956609j),(-0.0001939064984909203+4.282166923880663e-05j),(-1.531956830305506e-06-1.0298407046843886e-06j),(-0.00024568977497984256-0.00024194972593194675j),(-1.2549583352198633e-07+6.037935790458422e-08j),(-2.1703169908714174e-09-8.970696505290794e-10j),(-0.0007894141057525944-0.0001420223308124891j),(0.07138095428835099-0.028122710616000902j),(1.0970529338767492+0.6672480167104973j),(-7.552015623464001e-05-9.189896564294983e-05j),(-8.252085697771477e-05-7.750942043970259e-05j),(-6.818072220609678e-05+5.131984709791466e-07j),(-5.463861554242862e-05+3.651229884522787e-05j),(-6.876286862328658e-05-2.0864417614346345e-05j),(-5.612144871436245e-11+7.31527058455642e-11j),(-1.1830674791661325e-07+9.463244550726188e-08j)
Bus 33,(-7.317356567498347e-05+3.5870229155528876e-05j),(-0.0001917127645769146+9.777975411772946e-05j),(-0.0008804221035129131-0.0008324513194471525j),(-0.00020655711427168473-0.0001487807285394368j),(-5.2359219040951086e-05-3.4434585247594266e-05j),(-3.110635778581113e-05-2.0456142406174694e-05j),(-9.666946949715704e-06+2.812947185919722e-06j),(-7.691624631441207e-06+3.842169701084269e-06j),(-2.9501277693791846e-06+2.286925919929325e-06j),(-6.916834339962124e-05-0.0001036539891849643j),(1.1727008642822086e-05-0.00029117898888086035j),(1.4790439087445818e-05-0.00029939717835789927j),(1.8186897058771874e-05-0.00031105623679214344j),(0.0004813283320817436-0.001890393546989249j),(0.0025913112801122886-0.008225436586931275j),(0.03688071000918623-0.019027431454956785j),(0.0149891295658646-0.010758814654466623j),(0.0019200793232091752-0.006943961704182493j),(0.5349431721297919+0.16717306057127054j),(0.5244742854038983+0.08348118432626467j),(0.0018669673894274952-0.006718952956001757j),(-0.00045868005686146686-0.00035856005763356335j),(-0.0005540552428331988-6.366325078843742e-05j),(-0.0035689280880896123-0.017724367798439354j),(-3.364903902405963e-05+4.184494873436167e-05j),(6.607920304472687e-08-1.1940610897690662e-05j),(2.022080221511231e-05-0.002617679577411979j),(-7.745078833936616e-07-4.60108913551945e-07j),(-2.934098591442384e-09-1.490510597448218e-08j),(-0.00018825724593537612+0.00010708916230719477j),(-3.1464224206079594e-05-1.5218232893177924e-05j),(-7.552015623464001e-05-9.189896564294983e-05j),(0.5458645321881781+0.23706212051595382j),(0.5183259196977409+0.05447160154384226j),(-0.0004759262374253498-0.0003188407423776285j),(-0.0005521076214260895-4.7989594333908115e-06j),(3.4948003860448004e-07+1.2949000629662925e-06j),(-5.950361968605546e-10-4.057931470285261e-11j),(-9.333444061847974e-07-2.9877605555953256e-07j)
Bus 34,(-6.468270759429874e-05+4.2805463693485024e-05j),(-0.0001690022060379242+0.00011573667473251701j),(-0.0009328230824576428-0.0006780987938341068j),(-0.00021316244180365708-0.00011517756257060607j),(-5.3632608295468735e-05-2.6100621053164853e-05j),(-3.1862715952363795e-05-1.550504640838538e-05j),(-8.780709262319941e-06+3.837193541279816e-06j),(-6.790345271231274e-06+4.56714462662855e-06j),(-2.504998832188628e-06+2.519369718373604e-06j),(-7.796272258897574e-05-8.938170944420941e-05j),(-2.4535235075443304e-05-0.0002762788686889181j),(-2.2648544684784964e-05-0.00028441063438087874j),(-2.086824643141346e-05-0.0002958309705621615j),(0.0002231765400663438-0.0018432047229511787j),(0.0014401692054315262-0.008080877098597887j),(0.0324852278571455-0.02246971424431265j),(0.012832742848752-0.011988106210408075j),(0.0009632853717599888-0.006789212178005551j),(0.5253762147337127+0.09238419386701721j),(0.5369090733414752+0.13920264788658887j),(0.0009406661444998393-0.006570331233705068j),(-0.00047679334495663735-0.0002823602922016263j),(-0.0005307593326333811+7.656060667097982e-06j),(-0.005536001449340785-0.01629369988323098j),(-2.66447911948267e-05+4.361209551770625e-05j),(-1.3976859361123657e-06-1.1278866914878474e-05j),(-0.00030099469603590357-0.0024733100068083593j),(-7.873214609448619e-07-3.3959425412473895e-07j),(-4.592053534356757e-09-1.3710213025674497e-08j),(-0.00016460220556851503+0.0001241013303225345j),(-3.156003317339898e-05-1.0517205447367898e-05j),(-8.252085697771475e-05-7.750942043970258e-05j),(0.5183259196977409+0.054471601543842285j),(0.5443375188260846+0.21398542463397827j),(-0.00048821533255693535-0.00024276027720768255j),(-0.0005217232350253849+6.29801351817282e-05j),(4.882115959521687e-07+1.179527716869268e-06j),(-5.666187800988877e-10+3.4456088950861117e-11j),(-9.175205972823421e-07-1.6788956656119164e-07j)
Bus 35,(-1.040217193445262e-05+4.553962417759759e-05j),(-2.555985340026405e-05+0.00012068307978180072j),(-0.0006883998165112966+9.213341906471256e-05j),(-0.00014077689743114647+3.839079098809116e-05j),(-3.422373788157349e-05+1.0913932557240631e-05j),(-2.033158726121649e-05+6.484374980810845e-06j),(-2.232370003050657e-06+5.321788874764034e-06j),(-1.0614834628025733e-06+4.812734579201647e-06j),(-4.47543086582664e-08+2.139179056845237e-06j),(-7.1128230143283e-05-6.555812389758814e-06j),(-0.00012551719441654136-0.00011022106036030015j),(-0.00012807448336383173-0.0001145494681494662j),(-0.00013204489590475695-0.00012026700499220122j),(-0.0006687751343695984-0.0008961272662754702j),(-0.0027307586746164094-0.004120650457337252j),(0.004820349473174047-0.023294658812247012j),(0.0006109033466595117-0.010558473088773382j),(-0.0024017872522409146-0.0033594732083424327j),(-0.0004633316584080076-0.000359312508907727j),(-0.0004836444189745649-0.00027344461393019137j),(0.19794685056789596-0.10182366063477424j),(1.2832301961111017+0.4781683569038772j),(0.09457146677769568-0.10408376040065537j),(-0.014531720373828909-0.013676592047834835j),(6.512160235929175e-06+3.0082388388092945e-05j),(-5.296763497111481e-06-4.335085042401686e-06j),(-0.001159114776475391-0.000952913976154109j),(-4.842971765456159e-07+1.7920153380483034e-07j),(-7.699534515295585e-09-4.067203676665982e-09j),(-2.0165675891364972e-05+0.00012250020358113667j),(-1.8126680877913846e-05+8.53256319562813e-06j),(-6.818072220609675e-05+5.131984709791364e-07j),(-0.0004759262374253498-0.0003188407423776286j),(-0.00048821533255693545-0.00024276027720768263j),(1.301921584592516+0.4891155788057252j),(0.08223135930141542-0.11234747654916828j),(7.030100121495243e-07+3.1120136762049776e-07j),(-2.3264455840263253e-10+2.505084722576652e-10j),(-4.696837623433967e-07+3.0815184680703795e-07j)
Bus 36,(1.5733883921028504e-05+4.218353428662079e-05j),(4.331190331636495e-05+0.00011072679729324978j),(-0.0005056317897155498+0.00043868137296310046j),(-9.305031619533165e-05+0.00010545436167350465j),(-2.1784089581669936e-05+2.690980513777503e-05j),(-1.2941119510219794e-05+1.5987054165377517e-05j),(1.0198044733687562e-06+5.467931213462671e-06j),(1.6932708850110664e-06+4.438018988833021e-06j),(1.096566896665254e-06+1.7465145184362826e-06j),(-6.075519457487732e-05+3.23797568901975e-05j),(-0.0001594447713922285-2.2311756059721256e-05j),(-0.00016379604132017204-2.4443719042754445e-05j),(-0.0001700208795488348-2.6946244391665348e-05j),(-0.0010130715861555008-0.0003676191977843101j),(-0.004380977026043959-0.001872797264402292j),(-0.008451459133840135-0.021312875200263984j),(-0.005098292669511402-0.008826868561977941j),(-0.0037130219684502496-0.0014339494386788787j),(-0.000563392588963468-4.406181359714259e-05j),(-0.0005342881222052162+3.584794207635647e-05j),(-0.006100124743644067-0.024366921700492386j),(0.09170211560837632-0.10775837217344224j),(1.132734128585726+0.2345358285138447j),(0.030442581660095558-0.07384263840691971j),(2.1172093710617137e-05+2.0779357468668787e-05j),(-6.561080840554761e-06-6.86897533444511e-07j),(-0.001438040040186272-0.00015373781450492613j),(-2.951556556637939e-07+4.0073869320906853e-07j),(-8.354354784875863e-09+8.010165234508887e-10j),(4.86182773785312e-05+0.00010933424135607347j),(-1.0080931778400599e-05+1.6469181818797737e-05j),(-5.463861554242863e-05+3.651229884522783e-05j),(-0.0005521076214260893-4.798959433390839e-06j),(-0.0005217232350253848+6.298013518172814e-05j),(0.0822313593014154-0.11234747654916824j),(1.1629902597783919+0.29965216367941766j),(7.309480880419217e-07-1.2158536993623658e-07j),(-5.472937429351203e-11+3.249266948031039e-10j),(-2.1511245651684456e-07+4.968534755856539e-07j)
Bus 39,(0.2941387029534285+0.03003582068800331j),(0.008067499720138385-0.01696761507008674j),(-0.001687058140534677-0.0022086839741564113j),(-0.0002810877874248014-0.00017968668146310405j),(0.0008439915118712405-0.0016951577120866237j),(-0.0002211573736805933-0.0008019250456873343j),(0.0007173413871936923-0.003926360457993283j),(0.006430093828799477-0.006854299713439359j),(0.2790310224402758+0.034072595814464826j),(-6.95118154387158e-05-2.8901408750061914e-05j),(-9.379585177989888e-05-0.00016066341610726243j),(-9.294415514367294e-05-0.00015542000717077092j),(-9.307869535852741e-05-0.00015201745046629684j),(-0.0001435278134285172-0.00012642905852969593j),(-1.8659022270884103e-05+1.2396872735512705e-05j),(-4.4344091623269994e-05+3.369818525794182e-05j),(-0.00034150334828188055-2.8780682104134e-05j),(-0.0007624520238783826-0.00011357202625057131j),(2.6498964242447475e-07+1.3469550497696578e-06j),(4.3293948496189124e-07+1.2266520105811606e-06j),(-9.111090244432776e-07+9.31444144802784e-06j),(6.894155124170841e-07+3.6770281594440196e-07j),(7.471621436897716e-07-4.422340879357933e-08j),(8.824721645919085e-06+2.260304575896117e-05j),(1.3741846455738024e-05-0.00467797129089395j),(-3.572361888057995e-08-9.638913309464686e-06j),(-3.3142174642740064e-05+3.5731464778783345e-05j),(-6.286119813852837e-07-3.6562145478527053e-07j),(-2.4795684643990703e-09-1.2009465935808255e-08j),(0.007333034673525508-0.017428135002845242j),(-0.00030433959749325815-0.0007192085894651591j),(-6.876286862328656e-05-2.086441761434634e-05j),(3.4948003860447935e-07+1.294900062966292e-06j),(4.882115959521676e-07+1.1795277168692674e-06j),(7.030100121495237e-07+3.1120136762049776e-07j),(7.309480880419214e-07-1.2158536993623658e-07j),(0.4650637063186799+0.06708042114150146j),(-4.80613863638236e-10-2.8317233689058677e-11j),(-7.556209333312962e-07-2.342093929292763e-07j)
PV1 LV,(-4.047585645599554e-09-3.025993808814821e-08j),(-1.1989559852648328e-08-7.973269339012556e-08j),(-2.1512048791233047e-08-6.581512760577854e-09j),(-1.2730473077302543e-09+9.592757888954894e-10j),(-1.9394201749908645e-10+2.088580844776156e-10j),(-2.2419241416957875e-11+9.27487842233373e-11j),(1.6095107353913798e-11+3.2108056904042625e-11j),(4.086303643771286e-12+3.963615686173229e-11j),(-2.8392095694129545e-10+2.4813831046860568e-12j),(-6.611157337732839e-11+7.042126123700304e-11j),(-2.2209234318174789e-10+4.3108559563115166e-11j),(-2.286361486494588e-10+4.140433091040703e-11j),(-2.3783621994658367e-10+4.0052851352908225e-11j),(-1.4967770277120561e-09-1.1225595370450667e-10j),(-4.608854853465216e-09-2.251485001157962e-09j),(-7.746591769487907e-09-2.3523875671238058e-08j),(6.365697963181274e-08-1.463688147430636e-07j),(-1.933292303530169e-08-5.9296075941424576e-08j),(-6.04687129773343e-10-8.364055912409113e-11j),(-5.78427757659418e-10+4.3933981626992475e-12j),(-3.7842268831063296e-09-1.7318929243772563e-09j),(-2.5443141116479334e-10+2.366108131789554e-10j),(-8.960340623806176e-11+3.205409328809668e-10j),(-1.0781136716489877e-08+4.371152954222369e-10j),(1.592818659778729e-07-3.1557836348694856e-07j),(4.036997650192062e-06-1.1974949632194533e-07j),(3.802963323608155e-07-5.659890199048609e-07j),(0.00049625326387229-0.0005511183886565746j),(0.003081853951891357+0.0006259798565875128j),(-1.57078778764018e-08-7.96098153283135e-08j),(-9.473662191121326e-12+8.907767043772063e-11j),(-5.612144871436245e-11+7.315270584556424e-11j),(-5.950361968605548e-10-4.0579314702852764e-11j),(-5.666187800988879e-10+3.4456088950860936e-11j),(-2.3264455840263266e-10+2.505084722576653e-10j),(-5.4729374293512e-11+3.2492669480310397e-10j),(-4.806138636382363e-10-2.831723368905838e-11j),(0.003088441326679783+0.0007044380442079749j),(8.988721668084624e-08-3.1904792518892083e-07j)
PV2 LV,(5.444289464145703e-06-4.986787578950577e-05j),(1.2232272176219389e-05-0.0001319190906413979j),(-3.1731138476332396e-05-1.8960989952517392e-05j),(-2.408283655443815e-06+1.0296938942377687e-06j),(-3.9155702209751064e-07+2.5692623451889483e-07j),(-7.224658481106368e-08+1.391511033349044e-07j),(1.3049111704955711e-08+5.755479105991027e-08j),(-9.070331033420445e-09+6.484167348994338e-08j),(-4.539358871413607e-07-1.0771175213234963e-07j),(-1.3317040708493288e-07+8.634550177082639e-08j),(-3.7127546019267455e-07-1.8578092654898835e-08j),(-3.810449735031953e-07-2.3870753046571228e-08j),(-3.951909641118253e-07-2.9645397196833095e-08j),(-2.3437661473987742e-06-7.677956083482572e-07j),(-6.467300367233714e-06-5.404692698179351e-06j),(-3.106403311989461e-06-4.057621756835943e-05j),(0.0001591257560330916-0.00020847563221028378j),(-7.5211699089999976e-06-0.00010220331414416771j),(-9.318045965665273e-07-3.712706767586243e-07j),(-9.245362058403846e-07-2.2049543423002368e-07j),(-5.356074465878074e-06-4.251410479866079e-06j),(-4.989757627340407e-07+2.774107875472925e-07j),(-2.6902456909540456e-07+4.761400542086983e-07j),(-1.7371862101625185e-05-3.543025010390062e-06j),(0.00037823587008994734-0.00044081729216251746j),(0.006487617682919815+0.0013967681906580367j),(0.0008293268213882326-0.000753387380474574j),(0.00033854588711521385-0.00036886022208833507j),(8.44208635665819e-06+1.0265987814964936e-07j),(6.251836955378563e-06-0.00013318552599761197j),(-5.014964746027004e-08+1.3838600199254337e-07j),(-1.1830674791661325e-07+9.46324455072619e-08j),(-9.333444061847976e-07-2.9877605555953283e-07j),(-9.175205972823422e-07-1.6788956656119174e-07j),(-4.696837623433967e-07+3.0815184680703795e-07j),(-2.1511245651684462e-07+4.968534755856539e-07j),(-7.556209333312969e-07-2.3420939292927614e-07j),(8.988721668084623e-08-3.190479251889208e-07j),(0.00653301985637946+0.0014934350569403103j)
