Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.0005026962286530244+0.00010576832728391845j),(0.0013317475597484003+0.0002575309870611059j),(0.00016702644994474346-0.00035766905533318483j),(-1.4139128203150937e-05-2.448422499934653e-05j),(-3.719230101837853e-06-4.506487541662114e-06j),(-2.225448696983555e-06-1.5161172738708088e-06j),(-8.485074768711547e-07+1.47638550881834e-07j),(-8.08899949569163e-07-2.6419294330861e-09j),(1.5814466359163773e-06-4.3967844750594275e-06j),(-1.3902141925409354e-06-1.3897975185545572e-06j),(-8.414138854645505e-07-4.613167856804836e-06j),(-8.024889115863493e-07-4.734484387423925e-06j),(-7.702361692158662e-07-4.910775738150124e-06j),(2.825761387516257e-06-2.9606262398436605e-05j),(3.924449593703538e-05-9.173270102052896e-05j),(0.0004485336641150276-0.00017324485849335718j),(0.002900139458125441+0.0010910868648483412j),(0.0011520533753024984-0.0004287945501460661j),(1.4044724467827364e-06-1.1698622052955062e-05j),(-2.7649587826169183e-07-1.1135174243081124e-05j),(2.989048060758302e-05-7.513587751618343e-05j),(-4.481567368789021e-06-4.9016337562578934e-06j),(-6.2394387567263895e-06-1.6449960399466267e-06j),(-1.904949216992632e-05-0.00020862412784804227j),(0.006265857738117014+0.0029268883639498038j),(0.006148845321786664+0.07790834138138317j),(0.0113008393250402+0.006811044790929626j),(0.005304158487651811+0.0025742702550736844j),(2.4959356520043047e-05+9.495585800681435e-05j),(0.001316407521001728+0.00019439960722396484j),(-2.203981602359564e-06-1.3164740449989296e-06j),(-1.4458606944033337e-06-1.1841427496413547e-06j),(5.805383589706143e-07-1.1442439997135587e-05j),(-8.472816446283894e-07-1.087540598334574e-05j),(-4.7244239811577706e-06-4.465976776904762e-06j),(-6.28330122783463e-06-9.668093342311864e-07j),(3.3014476853761063e-06-7.364507565610971e-06j),(1.5123574498054638e-06-7.576196533675245e-07j),(0.005211579366049668-0.0012533280090521713j)
Bus 27,(-0.001545533001135461-0.002174392362537323j),(-0.004174460633908994-0.00567496471763898j),(0.007805803568742409-0.04534107524391163j),(-0.002429567819423493-0.002590921070826075j),(-0.0005823627615781281-0.0004818239834975264j),(-0.0003154053629670981-0.0001777541684001701j),(-0.00010034829816526458+3.543835999993258e-05j),(-9.16425027054947e-05+3.5581085176938965e-05j),(-6.037229637064137e-05+2.4353483764230987e-05j),(-0.00023277784128571902-0.0002810413073719537j),(-7.448953276518213e-05-0.0008654024503565638j),(-6.599293063254874e-05-0.0008889988201566674j),(-5.777358018344068e-05-0.0009228718573872263j),(0.0009508558993527613-0.005595965819618658j),(0.008759059465653614-0.020779299701936108j),(0.10100541019445643-0.04016893829864894j),(0.6579543298741586+0.24009916977391102j),(0.2589687216642186-0.08831223782726498j),(0.00029125606055348675-0.0026476979683851074j),(-8.747407813953383e-05-0.0025165574420186157j),(0.006588443888565669-0.017051975320537097j),(-0.0010240788354312653-0.0010979958861231202j),(-0.0014141539777920826-0.0003578700729922623j),(-0.0047740953331869805-0.04711810259835872j),(-0.0005458877262845182-0.0013540502183330386j),(0.011300839325040198+0.006811044790929626j),(2.570769572745062+1.4905142963363696j),(0.0008746282502060562-0.00047530236597365555j),(1.548974771232771e-05+5.903488367969177e-06j),(-0.004338359908156887-0.005380011835953995j),(-0.0003102551048064869-0.00015125343830611976j),(-0.00024663867667930903-0.00024399905702301495j),(0.00010557496452467583-0.0025879387170600894j),(-0.00021592133223711975-0.002456555186548879j),(-0.0010780011762248135-0.000998968233497474j),(-0.0014225485498022788-0.00020446326240084232j),(-3.8473343153548934e-05+1.711073761274538e-05j),(4.45845324044715e-08-2.8208720854126876e-07j),(0.00034001010420341317-0.0008386909996498213j)
Bus 28,(2.6074061600813048e-05-2.8671882853152987e-05j),(6.76004418597291e-05-7.682336699633804e-05j),(-1.6896425860601722e-05-2.4523241641051084e-05j),(-2.1329620446506904e-06-1.4736406103010718e-08j),(-4.352241411537589e-07+6.995840314311887e-08j),(-1.8361479164392236e-07+8.692545523267515e-08j),(-2.2787469244421854e-08+6.084795231943317e-08j),(-3.105392485012546e-08+5.253335701551718e-08j),(-2.2571772827841063e-07-2.7076251544214325e-07j),(-1.4350789294858412e-07+3.7400284854860354e-08j),(-3.322970295312524e-07-1.2137071667856366e-07j),(-3.387048915295105e-07-1.285351192210001e-07j),(-3.489446350239439e-07-1.3736418455959384e-07j),(-1.8185652237183659e-06-1.3141710034731306e-06j),(-4.470676461396335e-06-6.055748069492028e-06j),(5.851176569155874e-06-3.579969356874878e-05j),(0.00018171674204122253-0.00014705355701304259j),(1.6081674529258733e-05-9.133326277334909e-05j),(-7.075966628899489e-07-5.380150688958946e-07j),(-7.351094067413038e-07-4.071251338918364e-07j),(-3.7478553060981173e-06-4.813462549835778e-06j),(-4.900402226870894e-07+1.0447702957175411e-07j),(-3.4524608415947326e-07+3.4319101678713604e-07j),(-1.4302207597322148e-05-6.725280171765442e-06j),(0.0004296660104482847-0.0002959702465960754j),(0.005304158487651812+0.0025742702550736853j),(0.0008746282502060561-0.0004753023659736555j),(3.8503240229794566+1.8111697595815708j),(0.016438701361633112+0.008815496136741239j),(6.290690431517743e-05-7.823542469106362e-05j),(-1.6980466242057144e-07+9.315055377059428e-08j),(-1.3225062667354446e-07+4.8872586701012134e-08j),(-7.223831691502547e-07-4.746221278590322e-07j),(-7.399979176707854e-07-3.600673592172669e-07j),(-4.709642378374227e-07+1.3691186261451306e-07j),(-3.0279180198242205e-07+3.7193677285090407e-07j),(-3.531583195043403e-07-4.959821981438237e-07j),(9.031294973650993e-05-0.0003084152268290996j),(0.00011741395544611586-0.00038696097435599877j)
Bus 29,(6.450965130855298e-07+1.8777790999084778e-08j),(1.7039448308510876e-06+2.1715350025883056e-08j),(1.2682733923466512e-07-4.794326562507861e-07j),(-2.2936350969611334e-08-2.7122245033483475e-08j),(-5.602434713656244e-09-4.743218748482851e-09j),(-3.089311534243476e-09-1.3787246141376489e-09j),(-1.0162012837092544e-09+3.7157614802726263e-10j),(-1.0007110834188e-09+1.7694559588947746e-10j),(9.757531997666365e-10-5.788501837028306e-09j),(-2.0284866899430464e-09-1.408622146321592e-09j),(-2.0680746721856963e-09-5.51625700762262e-09j),(-2.046975599770835e-09-5.6749245187518795e-09j),(-2.046373716323978e-09-5.900076318465788e-09j),(-3.1021121751186607e-09-3.7234673346015415e-08j),(2.8085009869274817e-08-1.2216130067628395e-07j),(5.15969611906466e-07-3.141269349226189e-07j),(3.828806941515873e-06+7.029056888880454e-07j),(1.3288671165867215e-06-7.868228985761396e-07j),(-8.698089792954677e-10-1.4777053695638117e-08j),(-2.8226266813849993e-09-1.3705910574364214e-08j),(2.021727146192621e-08-9.955706752460381e-08j),(-6.633020473723188e-09-5.06193831303719e-09j),(-8.08091435600609e-09-6.438068828212542e-10j),(-7.003142012030027e-08-2.5369853874012865e-07j),(8.399167176606648e-06+2.2228505373064696e-06j),(2.495935652004304e-05+9.495585800681433e-05j),(1.548974771232771e-05+5.903488367969175e-06j),(0.016438701361633112+0.00881549613674124j),(0.003198052600997042+0.07903414521373318j),(1.6709136077784327e-06-5.292262354459582e-08j),(-3.0182918186205214e-09-1.1366686527809932e-09j),(-2.0514708008921073e-09-1.1419536509722219e-09j),(-1.8314457284560071e-09-1.4276749167964177e-08j),(-3.470472326077379e-09-1.3257570125260993e-08j),(-6.836229429711613e-09-4.469187578195391e-09j),(-7.984054926181313e-09+2.0447395674500206e-10j),(2.4411905694969284e-09-9.840982720140486e-09j),(0.0013211184920305114-0.0003342621887206349j),(6.164363012628088e-06-2.7106826493385754e-06j)
Bus 30,(0.8402848932583179+0.571290314005807j),(2.2431256879444716+1.4719952731038737j),(0.34502023164961143-0.19247354359276536j),(0.002675165026808363-0.025689623356928315j),(-0.00046642793617582105-0.005037503572922162j),(-0.0010181308190843107-0.0018687216237323427j),(-0.0007231533810940761-0.0002883986441554647j),(-0.0006136855788788056-0.0005621802887013815j),(0.006551265226293448-0.006833323084310352j),(-0.0005956070129167454-0.0004933617411456111j),(-0.0004993457572121489-0.0017936136419120757j),(-0.0004882006457554987-0.0018251211920801797j),(-0.0004816878515451447-0.0018779184322027852j),(0.00013827682619031376-0.010033981274035444j),(-0.0021240952632790855-0.00107668872266856j),(-0.0037413941719565418-0.006640717804838411j),(0.01104921368673364-0.04734093781006472j),(0.031518481846302515-0.10493808855669312j),(-0.0001867211538004602+4.6684819551896415e-06j),(-0.00017404581805242447+2.975175570154307e-05j),(-0.001246873043152455-0.0002974038898627322j),(-6.666315356443227e-05+8.148935633260355e-05j),(-1.1564372958548545e-05+0.00010163219872005195j),(-0.003229197826582252+0.0007749819136957758j),(0.6615114960445796+0.09312386937769071j),(0.0013164075210017282+0.00019439960722396511j),(-0.00433835990815689-0.0053800118359539975j),(6.290690431517744e-05-7.82354246910636e-05j),(1.6709136077784329e-06-5.292262354459524e-08j),(2.2703835549440186+1.5223473740065376j),(-0.0010750361684886956-0.001720592335596881j),(-0.0006098531731472234-0.00041075947286899246j),(-0.00018082193262330238+1.7008794170824573e-05j),(-0.00016866811369575004+3.8112758851923835e-05j),(-5.927474187455487e-05+8.430471264805626e-05j),(-8.255850530451944e-07+0.00010077240661260505j),(0.01157646235237115-0.010998959879735317j),(-6.819204244860096e-09-2.798275355207311e-08j),(-9.703363350589713e-07-9.126333674177228e-05j)
Bus 31,(-0.00042860911586259436-0.0014499552232997283j),(-0.0010168908771655376-0.0018007847455442359j),(0.0043305487255944665-0.01255395617328424j),(0.12697204827272596-0.013117337914900558j),(0.6930528205951769+0.7983612604701891j),(0.9302599848248064+1.1585480375911121j),(0.34598398831125926+0.04495673857652277j),(0.1832258722660714-0.05120253731284157j),(0.07510580874799402-0.02048211488460932j),(0.12351669927933645+0.008425984948240053j),(0.23995119444546892+0.19971206018918616j),(0.23406301797558612+0.19151684947182018j),(0.230767086417215+0.18565497193236347j),(0.14869187835992448+0.07726974737374628j),(0.014038096214180791-0.004944390477201944j),(0.0008522461996403256-0.0020986026716784344j),(-0.00042666348386806484-0.0023941552420451455j),(-0.0016742404937773537-0.0037224155179287777j),(-3.5628047623856185e-05-4.256071151633862e-05j),(-3.911661473998412e-05-3.4972642150479875e-05j),(-0.00016149928414467844-0.00034499401391502684j),(-3.128367293939211e-05-4.2829556454468474e-07j),(-2.5775188672052008e-05+1.6111928457591797e-05j),(-0.0007776147143179966-0.0006076234135779979j),(-0.00042043613166373953-0.0002973845696318204j),(-2.203981602359564e-06-1.3164740449989293e-06j),(-0.0003102551048064871-0.0001512534383061197j),(-1.6980466242057147e-07+9.31505537705943e-08j),(-3.0182918186205214e-09-1.1366686527809927e-09j),(-0.0010750361684886951-0.0017205923355968808j),(0.9610232251431706+1.2162731915748723j),(0.11764558078617876-0.0036392463212748666j),(-3.740662070252741e-05-3.8905887026503336e-05j),(-4.006622702236344e-05-3.2175252118694644e-05j),(-3.057160604787157e-05+1.810797169761303e-06j),(-2.3588619553056843e-05+1.8450312135709726e-05j),(-7.640543974976588e-05-0.0012188186718837903j),(-8.457163955833509e-12+5.4918289060112046e-11j),(-6.55073565633488e-08+1.6344083325451402e-07j)
Bus 32,(-0.0002786111531600068-0.00021115518020310865j),(-0.0006024481989798291-0.00044588648474041723j),(-0.0004487633357553541-0.0048698650394288865j),(0.040776995749768646-0.022472190798797226j),(0.09276911445309191-0.002942866237057286j),(0.12340903520930996+0.003539389557988576j),(0.021411304780265622-0.019701337789793143j),(0.00677199032505886-0.014913786073130007j),(0.0028075121243028075-0.0060840935060245535j),(1.0402896836038362+0.666398333475399j),(0.6675743145804527+0.4149481441577317j),(0.6654560827714054+0.4138708507522194j),(0.670778730587704+0.417922652709552j),(0.3163808318324559+0.1788834999564501j),(0.030899172148482954-0.009670618682113654j),(0.002426167594785391-0.004272840452402839j),(0.00036516092537354787-0.0024178549757332655j),(-0.0012443692768010404-0.0017300050365930265j),(-6.46003274782567e-05-0.00010161016363384248j),(-7.424826429031371e-05-8.627558926707869e-05j),(-0.0002498482190438124-0.0007876653048272229j),(-6.716448258844102e-05-9.76306634165993e-06j),(-5.9991583397976896e-05+2.7368864011595515e-05j),(-0.0015007728881674092-0.001526669900521698j),(-0.0001831649029719847-3.636302170999212e-05j),(-1.4458606944033325e-06-1.1841427496413543e-06j),(-0.000246638676679309-0.00024399905702301487j),(-1.3225062667354443e-07+4.887258670101212e-08j),(-2.0514708008921064e-09-1.1419536509722219e-09j),(-0.0006098531731472227-0.00041075947286899224j),(0.1176455807861787-0.0036392463212748596j),(1.0618529752706445+0.6840296478485011j),(-6.945870069686503e-05-9.425198388950145e-05j),(-7.708135094521793e-05-8.052730244769369e-05j),(-6.626580255797489e-05-4.7459265415508156e-06j),(-5.594957836231902e-05+3.301630754282861e-05j),(-8.755113927486972e-05-6.054670268362387e-05j),(-1.197571495641329e-11+3.8637084807933534e-11j),(-6.46858552707893e-08+1.1066329438594435e-07j)
Bus 33,(-7.007087508123679e-05+2.3600225222015596e-06j),(-0.0001849069767539558+9.13851736829042e-06j),(-0.0008537156054668096-0.0008584887103474245j),(-0.0002019723974265146-0.0001542454501021025j),(-5.607102506366889e-05-5.1074141645997665e-05j),(-3.673623914020972e-05-4.3073669014188455e-05j),(-1.432765755561203e-05-1.4264018903010028e-07j),(-1.0648424318802207e-05+3.2479894526345606e-06j),(-4.476722819249817e-06+1.9464699756112024e-06j),(-6.289938219049209e-05-0.00010587612538580845j),(2.1187750962051237e-05-0.0002919578658964855j),(2.451686776241579e-05-0.00029983440235235165j),(2.8291293148767702e-05-0.0003111515604289326j),(0.0005369821616991431-0.0018557529253151353j),(0.0028315153550694293-0.008050034049976097j),(0.037096050956504846-0.017611559583971495j),(0.015174211542452477-0.010149690666700073j),(0.002122680158721231-0.0068039238198223705j),(0.5235820432343496+0.18283093479585225j),(0.5146744413366047+0.099861330837287j),(0.002067035732946392-0.006589380562978365j),(-0.00041289737616931094-0.0003889032781924101j),(-0.0005418631715195262-0.00010035281977764711j),(-0.002951256449962103-0.01764623405175178j),(-4.1472203800031605e-05+2.114698939219654e-05j),(5.805383589706157e-07-1.1442439997135585e-05j),(0.00010557496452467626-0.0025879387170600894j),(-7.223831691502545e-07-4.746221278590322e-07j),(-1.831445728456005e-09-1.4276749167964174e-08j),(-0.00018082193262330238+1.7008794170824593e-05j),(-3.740662070252739e-05-3.890588702650332e-05j),(-6.9458700696865e-05-9.425198388950144e-05j),(0.5331603476823175+0.2521913427084337j),(0.5085033994910805+0.07099641052508734j),(-0.0004308053237898701-0.00035025338691277045j),(-0.0005412788163200552-4.231532174085888e-05j),(-1.9284774461175748e-07+1.1556594915486536e-06j),(-2.3419997641421174e-10+8.151856874727479e-11j),(-7.813627289905189e-07+8.357423776809288e-08j)
Bus 34,(-6.587711407202536e-05+1.077393991719572e-05j),(-0.0001734852632605133+3.117938341485947e-05j),(-0.0009108238479417487-0.0007065195460872562j),(-0.0002095248505217266-0.00012101589987313711j),(-5.9174201320864255e-05-4.1389002844631885e-05j),(-3.99414949361831e-05-3.6192466535456224e-05j),(-1.3546389767232377e-05+1.6126359572095207e-06j),(-9.65874403520191e-06+4.365562748939873e-06j),(-3.989796719271269e-06+2.3839256608612306e-06j),(-7.230528560358811e-05-9.230342164267427e-05j),(-1.5598943142147858e-05-0.0002782672690510284j),(-1.3415981093442699e-05-0.0002861107468831916j),(-1.1232133127424236e-05-0.00029725736399944966j),(0.0002807315182266926-0.0018177955940161116j),(0.0016919394453796702-0.00794661936020128j),(0.03288040181171435-0.021153879601717832j),(0.013090556500321055-0.011434484929685297j),(0.0011745856742013678-0.006683525001235911j),(0.5166932152108633+0.10878614671275146j),(0.529553627308469+0.15554118842049683j),(0.001148207578910006-0.006474154882930232j),(-0.00043730990696166764-0.0003168699591880365j),(-0.0005238967099660131-2.8676121643214837e-05j),(-0.004938786160409713-0.01630266439720227j),(-3.65814535067512e-05+2.502592708084565e-05j),(-8.472816446283903e-07-1.087540598334574e-05j),(-0.00021592133223711986-0.0024565551865488784j),(-7.399979176707852e-07-3.600673592172667e-07j),(-3.4704723260773815e-09-1.3257570125260985e-08j),(-0.00016866811369575+3.811275885192393e-05j),(-4.006622702236343e-05-3.2175252118694624e-05j),(-7.708135094521793e-05-8.052730244769368e-05j),(0.5085033994910805+0.07099641052508728j),(0.5368152054300487+0.23001746016761238j),(-0.00044950608046620473-0.0002781905620618152j),(-0.0005162669834683368+2.6054940195839225e-05j),(-4.115978465508304e-08+1.114758507831234e-06j),(-2.1120344772899348e-10+1.0553628201256746e-10j),(-7.276151302343438e-07+1.742064243041281e-07j)
Bus 35,(-2.4795791417029935e-05+3.111043068955252e-05j),(-6.417631647570722e-05+8.316829061736064e-05j),(-0.0006850155666475582+5.217433073626394e-05j),(-0.00014097606253571734+3.0342186799325908e-05j),(-4.2699170439346514e-05+5.383106340886232e-06j),(-3.2123355073277574e-05-1.3947768401084969e-08j),(-5.339912831834788e-06+6.130941077942218e-06j),(-2.5211537215527346e-06+5.792186206893322e-06j),(-8.091862513873155e-07+2.6491368989789134e-06j),(-6.88660439874803e-05-1.1859147825952135e-05j),(-0.00011819672291175211-0.00011670231493105343j),(-0.00012036959962048652-0.00012104082576228805j),(-0.00012386331709669638-0.00012683905708071362j),(-0.0006030747688718041-0.0009154142679603777j),(-0.0024310721969889775-0.00418767443964823j),(0.006065550534411313-0.022497961419959144j),(0.0012098506853350064-0.010288020428991202j),(-0.002154416488282693-0.0034226865436483254j),(-0.00041723652347299426-0.00038980448207961516j),(-0.0004433241722193495-0.00030794567501265244j),(0.19878491433773782-0.08789912463104194j),(1.2233536734726795+0.5397484162033512j),(0.10058429677357918-0.09273759957940234j),(-0.013121951868775107-0.014287590428920527j),(-6.15192768490359e-06+2.5689072242250506e-05j),(-4.724423981157773e-06-4.465976776904762e-06j),(-0.0010780011762248137-0.0009989682334974738j),(-4.709642378374228e-07+1.3691186261451322e-07j),(-6.8362294297116165e-09-4.46918757819539e-09j),(-5.927474187455486e-05+8.430471264805629e-05j),(-3.057160604787157e-05+1.8107971697612995e-06j),(-6.626580255797486e-05-4.745926541550826e-06j),(-0.0004308053237898701-0.0003502533869127706j),(-0.0004495060804662047-0.00027819056206181527j),(1.2409221473242515+0.5514577646184307j),(0.08896479648039446-0.10125897518101576j),(4.27710578418924e-07+5.089771556390119e-07j),(-5.109842830049767e-11+1.3110705565917962e-10j),(-2.5178766912846284e-07+3.680073324522137e-07j)
Bus 36,(-2.655448161939089e-06+3.881162556817239e-05j),(-5.400642233994134e-06+0.00010258272870469645j),(-0.0005221004050639651+0.0004227469601885486j),(-9.6550692390346e-05+0.0001027734340428679j),(-3.135966756195486e-05+2.806548898416538e-05j),(-2.585131861160566e-05+1.7844840206138497e-05j),(-8.880743530223624e-07+7.90064389196348e-06j),(1.191345997667501e-06+6.0612790702014155e-06j),(8.215484618344841e-07+2.5810511516454816e-06j),(-6.199544826135316e-05+2.8739016759707002e-05j),(-0.00015996051611065867-2.8187466671760253e-05j),(-0.00016412021851307617-3.047002929357095e-05j),(-0.00017015394974736803-3.319275043595117e-05j),(-0.0009940211910340116-0.0004012354442125477j),(-0.004283579506006859-0.00201769288336913j),(-0.0076259010014251595-0.02147143045779035j),(-0.004745353273302166-0.008949323580971785j),(-0.0036357816436871355-0.001556033957919029j),(-0.0005523474173030852-8.167692176278461e-05j),(-0.0005278332276977181-1.3196209217284543e-06j),(-0.0039720464030047935-0.02399984373481682j),(0.09817468765980406-0.09655609793050715j),(1.1168635741677038+0.26613419205120536j),(0.03236594142845674-0.0724241557149315j),(9.330217903083415e-06+2.408672507539565e-05j),(-6.2833012278346315e-06-9.668093342311866e-07j),(-0.001422548549802279-0.00020446326240084248j),(-3.027918019824221e-07+3.719367728509041e-07j),(-7.984054926181317e-09+2.0447395674500094e-10j),(-8.255850530451944e-07+0.000100772406612605j),(-2.3588619553056856e-05+1.8450312135709733e-05j),(-5.594957836231903e-05+3.301630754282859e-05j),(-0.0005412788163200551-4.231532174085891e-05j),(-0.0005162669834683365+2.6054940195839225e-05j),(0.08896479648039442-0.10125897518101573j),(1.1448967243218613+0.331500167110887j),(6.270171237656545e-07+1.7173044932206938e-07j),(3.176785361629316e-11+1.3388048836763472e-10j),(1.9945098671761762e-09+4.360241224240204e-07j)
Bus 39,(0.2938208610783919+0.03873406879259956j),(0.01228641829840257-0.010676796410301368j),(-0.0005828836518464509-0.002330480096846124j),(-0.0002662047666257814-0.0002815275431030525j),(0.0010114595876128843-0.0020237327461074084j),(-3.855373580016161e-06-0.001280946506064743j),(0.000757010426306543-0.004009799415176289j),(0.006511362516869779-0.006736310708359664j),(0.27725544329902274+0.04007831539896887j),(-8.534186978623794e-05-7.247882562310338e-05j),(-6.669321921073995e-05-0.0002733772462288474j),(-6.74237414884023e-05-0.00026507271854135807j),(-6.878694893454746e-05-0.0002598583227119188j),(-0.0001292668315049677-0.00021165915902904495j),(-2.6670124752008817e-05+3.4779910512884243e-06j),(-4.759395105149509e-05+1.2352564125183662e-05j),(-0.0002615104356730029-0.0001393385418230758j),(-0.0005662621042181543-0.0003509383642185847j),(-2.7954940234347005e-07+1.1720457720950612e-06j),(-1.0218575156658918e-07+1.1344708088795962e-06j),(-3.915658170141098e-06+7.283443743303608e-06j),(3.979415355227418e-07+5.503947942474912e-07j),(6.146266768665938e-07+2.4011509934264306e-07j),(-5.055243260470349e-07+2.1417248544771066e-05j),(0.0016322081655915865-0.0037096748324344678j),(3.3014476853761025e-06-7.364507565610965e-06j),(-3.8473343153548914e-05+1.7110737612745362e-05j),(-3.5315831950433973e-07-4.959821981438232e-07j),(2.44119056949693e-09-9.840982720140476e-09j),(0.011576462352371138-0.010998959879735305j),(-7.640543974976572e-05-0.0012188186718837901j),(-8.75511392748697e-05-6.0546702683623866e-05j),(-1.9284774461175775e-07+1.1556594915486526e-06j),(-4.1159784655083334e-08+1.1147585078312329e-06j),(4.277105784189234e-07+5.089771556390117e-07j),(6.270171237656543e-07+1.717304493220693e-07j),(0.46190876156118016+0.07708655465408248j),(-1.7457158214327546e-10-6.2494847225150235e-12j),(-5.343424287332893e-07-1.4454423972862898e-07j)
PV1 LV,(-1.97166673396291e-09-1.0942499975022989e-08j),(-5.678024676358617e-09-2.8804389056071397e-08j),(-8.532785852102125e-09-4.3760873265525476e-10j),(-3.759043276523745e-10+4.828978219170844e-10j),(-6.009485175273681e-11+1.1127813504296596e-10j),(-1.2286147485256835e-11+5.697423998954028e-11j),(9.869131682872906e-12+1.5814436277957947e-11j),(6.532845813944336e-12+1.624366375309504e-11j),(-1.0105137366674299e-10+4.0820848802391e-12j),(-1.655309395632339e-11+3.919549866797935e-11j),(-8.566462573292075e-11+5.443328124148283e-11j),(-8.841449441821332e-11+5.4640380971242586e-11j),(-9.22125370109601e-11+5.542887857381817e-11j),(-6.167478764290923e-10+1.8437611968926213e-10j),(-2.1591786743268693e-09-4.017110722215861e-11j),(-7.126184895411408e-09-7.584647766240336e-09j),(-1.7307979330480732e-09-6.704440992415717e-08j),(-1.797898156751321e-08-1.9612833181579414e-08j),(-2.46045833793806e-10+6.708067133720039e-11j),(-2.2106016478488896e-10+9.620436731925799e-11j),(-1.7501785654116218e-09+1.2293281475737824e-11j),(-6.181261688696414e-11+1.297836594245243e-10j),(1.780998421958829e-11+1.3852244397342493e-10j),(-4.0287751614233985e-09+2.0805867849911663e-09j),(7.682740473449132e-09-1.4948906096681333e-07j),(1.5123574498054625e-06-7.576196533675246e-07j),(4.458453240447148e-08-2.820872085412687e-07j),(9.031294973650999e-05-0.0003084152268290995j),(0.001321118492030511-0.00033426218872063487j),(-6.8192042448601126e-09-2.798275355207311e-08j),(-8.457163955833522e-12+5.491828906011206e-11j),(-1.1975714956413285e-11+3.8637084807933534e-11j),(-2.3419997641421184e-10+8.151856874727484e-11j),(-2.1120344772899353e-10+1.0553628201256754e-10j),(-5.1098428300497715e-11+1.3110705565917965e-10j),(3.176785361629318e-11+1.338804883676347e-10j),(-1.745715821432757e-10-6.249484722514914e-12j),(0.001338424465666591-0.00030485869174653454j),(-6.756614145041953e-08-9.43118358087406e-08j)
PV2 LV,(1.7655482101349311e-06-3.518939780044474e-05j),(3.1415098729631312e-06-9.298057327016317e-05j),(-2.6023009173414112e-05-7.472966347222521e-06j),(-1.5067312363380006e-06+1.2207845112470732e-06j),(-2.653284934449927e-07+3.0034917486607354e-07j),(-7.88009018185413e-08+1.6703936916775337e-07j),(1.911487988160913e-08+5.589335993926837e-08j),(8.509248879016408e-09+5.4824418925596685e-08j),(-3.14830456806649e-07-5.990456506496077e-08j),(-7.921489109781014e-08+1.0910261332607328e-07j),(-3.034651638492894e-07+1.0654760746980887e-07j),(-3.12101404208735e-07+1.052138081719259e-07j),(-3.2439005274035e-07+1.0492246789115507e-07j),(-2.0359215534287037e-06+1.2657324328278847e-07j),(-6.635621235788479e-06-1.6731976063529952e-06j),(-1.6553456869555543e-05-2.8523528568781827e-05j),(4.2762026914223185e-05-0.00020817873041499967j),(-4.142111037530978e-05-7.343615945094382e-05j),(-8.075665641643018e-07+3.051135642480531e-08j),(-7.513428893985268e-07+1.3833069189836162e-07j),(-5.410859184543429e-06-1.2178060359328812e-06j),(-2.8390816725426217e-07+3.5623517335166344e-07j),(-4.441794727635935e-08+4.4033707041303973e-07j),(-1.3927891168167905e-05+3.531225922575506e-06j),(0.00013097141104388813-0.0004558952544314179j),(0.005211579366049668-0.0012533280090521713j),(0.0003400101042034134-0.0008386909996498214j),(0.00011741395544611592-0.0003869609743559986j),(6.1643630126280875e-06-2.7106826493385754e-06j),(-9.703363350590018e-07-9.126333674177231e-05j),(-6.550735656334884e-08+1.6344083325451402e-07j),(-6.468585527078929e-08+1.1066329438594437e-07j),(-7.813627289905191e-07+8.357423776809279e-08j),(-7.276151302343442e-07+1.7420642430412805e-07j),(-2.51787669128463e-07+3.6800733245221377e-07j),(1.994509867176163e-09+4.3602412242402044e-07j),(-5.343424287332901e-07-1.4454423972862883e-07j),(-6.75661414504195e-08-9.431183580874057e-08j),(0.005278436051791089-0.0011988405944096585j)
