Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.0005969427140555722-0.00010060460530906272j),(0.0015720313925609317-0.0002913300343892473j),(0.0001183188520770581-0.0004298306043831705j),(-1.9707435901585263e-05-2.4681418882491542e-05j),(-4.302044673670069e-06-3.746773575386212e-06j),(-1.930092542936832e-06-4.252380492901619e-07j),(-6.461467926057039e-07+3.447378985935758e-07j),(-7.917057671147879e-07+1.1172515042741865e-07j),(-2.5284757377383943e-07-5.624695331738514e-06j),(-1.4384320801795665e-06-1.2652882391116449e-06j),(-9.813690002776543e-07-4.367741279802402e-06j),(-9.501908922660728e-07-4.497658736799563e-06j),(-9.275151246453884e-07-4.679903142195433e-06j),(1.4987023281463113e-06-2.9629209116408384e-05j),(4.2556079587542025e-05-9.217555649859677e-05j),(0.00046216816227539586-0.0001634966692576593j),(0.0029241658612185325+0.0011962944102476556j),(0.0011643731999466714-0.00040816189933197476j),(1.3716129059432796e-06-1.2008741362478046e-05j),(-3.591586511495922e-07-1.144910530679203e-05j),(3.263237557444606e-05-7.56349086580583e-05j),(-4.812281861075149e-06-4.920611109830308e-06j),(-6.3855090254350905e-06-1.6219710055221755e-06j),(-1.3322167441718831e-05-0.00021316330946428112j),(0.006312707183572399+0.0030107837166515592j),(0.004126314969031994+0.07984440903850652j),(0.011366969617420435+0.007280279825253131j),(0.005353604886141139+0.0027789465034026993j),(2.7442733912742095e-05+9.848609786938372e-05j),(0.0015681635869084951-0.0003652373417010519j),(-1.8536731539239751e-06-1.731416429169215e-07j),(-1.487200873115872e-06-1.0660990519002394e-06j),(5.235376993540505e-07-1.1800623100495926e-05j),(-9.489997248848231e-07-1.120246537275134e-05j),(-5.078160963714539e-06-4.4834020059774435e-06j),(-6.457570448545957e-06-9.298063458337395e-07j),(2.2273957723067364e-07-9.546088772546658e-06j),(6.1358303017959555e-06+6.730010478594849e-08j),(0.0031445426212639827+0.0006760485364911877j)
Bus 27,(-0.0026142312471199186-0.0016108758808422933j),(-0.0069728710291948786-0.0041423439486631556j),(0.0078160080233807-0.044873578999307155j),(-0.0023926747042007784-0.002573847696867201j),(-0.0005189726064694479-0.00040268917924579466j),(-0.0002357534224617411-6.685288812127355e-05j),(-6.852870593185024e-05+4.108357602809721e-05j),(-7.374205496923961e-05+3.1758867109114826e-05j),(-4.946902454735614e-05+3.420059485168636e-05j),(-0.0002335903679579986-0.00027695043526496495j),(-5.977631055928726e-05-0.0008434896958536536j),(-5.171818101278622e-05-0.0008678387749367012j),(-4.37843605701936e-05-0.0009022130136043525j),(0.0009707058787138002-0.005581185056945108j),(0.008762795984891858-0.020780284446090008j),(0.10101310129735447-0.040165939185819226j),(0.6580142878371393+0.24014490416637985j),(0.25906811786567413-0.088222511900979j),(0.0002015803691314017-0.0026725653347614213j),(-0.00017715177595601576-0.0025338123879745157j),(0.006586060348355958-0.01703714884524328j),(-0.0011082309460596156-0.001049290011598101j),(-0.0014287127043786044-0.00030497583843534716j),(-0.004768494587516624-0.047118828955515946j),(-0.0009761790826686341-0.000695703709915045j),(0.011366969617420437+0.007280279825253131j),(2.570848613439612+1.4905498774057986j),(0.0009076371768320983-0.00046186776876590556j),(1.6217633414777048e-05+5.911305475068782e-06j),(-0.007205127131521932-0.003847372278723532j),(-0.00022815253415198896-3.508795500269354e-05j),(-0.0002482920703019751-0.00024106133845949105j),(1.5438913452123833e-05-0.0026192234946039662j),(-0.0003057458702052274-0.0024741356696423122j),(-0.0011634180583402589-0.0009501481276275822j),(-0.0014387812791526646-0.00015099306551613699j),(-3.2665310265656266e-05+3.621096891224733e-05j),(6.12242054606545e-07-8.357445470762546e-07j),(0.0004018434276302959-0.0003652599564082151j)
Bus 28,(1.6236795609991797e-05-4.2687674129389795e-05j),(4.104167790492348e-05-0.00011342402985940833j),(-2.3456547173017643e-05-2.4105604445040532e-05j),(-2.358404709560854e-06+3.4048673043989237e-07j),(-4.08031676736385e-07+1.3696258730108307e-07j),(-1.0134085782016962e-07+1.093761590191358e-07j),(-2.227101300864316e-09+5.5207786438549097e-08j),(-2.294675393753549e-08+5.5786906042763204e-08j),(-3.756944256522996e-07-1.9822696593763503e-07j),(-1.3724407038068948e-07+4.5317091910441795e-08j),(-3.217003938756877e-07-1.0284119742326976e-07j),(-3.289651623852955e-07-1.0982885835045317e-07j),(-3.3995977792000565e-07-1.1826040425626112e-07j),(-1.8710070378587169e-06-1.2284117661844597e-06j),(-4.3743306673194485e-06-6.2875941872873304e-06j),(6.999870272136504e-06-3.6317264972733904e-05j),(0.00018946115670939045-0.00014463898231821236j),(1.7879113899739293e-05-9.135366355660364e-05j),(-7.291532999584445e-07-5.476080301368258e-07j),(-7.587929134874314e-07-4.136128829145254e-07j),(-3.67666383408329e-06-5.010460821295349e-06j),(-5.038972406953688e-07+1.2536509493996364e-07j),(-3.492748934133155e-07+3.5364910059056255e-07j),(-1.4380714330738074e-05-7.268976958774027e-06j),(0.0004368773394328326-0.0002959034943089635j),(0.00535360488614114+0.0027789465034026998j),(0.0009076371768320982-0.0004618677687659054j),(3.8503058554855807+1.8109755810937587j),(0.01709326276381593+0.008265495998438049j),(3.608431431740136e-05-0.0001159931940130276j),(-8.201817933310428e-08+1.140248836392919e-07j),(-1.261426338571152e-07+5.609346282404945e-08j),(-7.47978477664803e-07-4.844736099015255e-07j),(-7.652549714789954e-07-3.6581353420576863e-07j),(-4.855925534512035e-07+1.5935524291752596e-07j),(-3.0698063537128454e-07+3.84757056772614e-07j),(-6.127387147691532e-07-3.788478492076848e-07j),(0.0007625892085289829-0.0008467952324824088j),(0.00016401588370074327-0.00017883725361791378j)
Bus 29,(7.168376416631166e-07-2.92218296275996e-07j),(1.880402627408608e-06-8.024815356513366e-07j),(2.7636955457842974e-08-5.694236266438942e-07j),(-3.148434052254233e-08-2.5297513576446412e-08j),(-6.414684433596242e-09-3.4744355117692255e-09j),(-2.5273029472561466e-09+8.24769032666056e-12j),(-7.10074792151765e-10+6.106117292536041e-10j),(-9.567783846965577e-10+3.604757825795984e-10j),(-1.886009920290743e-09-6.9484857347717825e-09j),(-2.148309314315491e-09-1.1773321956537443e-09j),(-2.44417906294945e-09-5.176515230528497e-09j),(-2.441546218061303e-09-5.3473451248668366e-09j),(-2.464133775235811e-09-5.5811001116352765e-09j),(-6.4025815426858235e-09-3.739288426140046e-08j),(2.736944588518711e-08-1.26908461277973e-07j),(5.310916512070705e-07-3.330709784195876e-07j),(3.983099597288765e-06+6.764003499292593e-07j),(1.3390632415873064e-06-8.344536676957913e-07j),(-1.641337838500381e-09-1.5368734978333422e-08j),(-3.6449189060475633e-09-1.4187111001877141e-08j),(1.9603949987123764e-08-1.034964957909614e-07j),(-7.3791608846199855e-09-4.7968087351704045e-09j),(-8.4213798314103e-09-2.4115697014800057e-10j),(-7.614246637435521e-08-2.6228779087708655e-07j),(8.718302705799922e-06+1.9945899926010982e-06j),(2.744273391274209e-05+9.848609786938373e-05j),(1.621763341477704e-05+5.911305475068783e-06j),(0.01709326276381593+0.00826549599843805j),(0.006617411577740902+0.08023985825658957j),(1.8549401962244791e-06-8.936308752032163e-07j),(-2.3615505891175827e-09+3.015027987386721e-10j),(-2.1535521861114503e-09-9.151462604612899e-10j),(-2.6415458353983334e-09-1.4872230777249851e-08j),(-4.312119617991209e-09-1.3714637393655972e-08j),(-7.58887880684611e-09-4.17697690909343e-09j),(-8.318045209833773e-09+6.427189445375779e-10j),(-2.3874210621781917e-09-1.1974800475732416e-08j),(0.004735503518680311+0.0009620850195748617j),(4.1128501022421545e-06-3.434866879295251e-08j)
Bus 30,(1.178882388112108+0.23216031435921447j),(3.1230726016052617+0.5623984558389702j),(0.2862669860909426-0.36933426250828116j),(-0.008912210194324349-0.029184825522917485j),(-0.002521982431625068-0.0046741000683573055j),(-0.0015546147684692522-0.0007146730993554894j),(-0.0007140434872427938+9.961980785471624e-05j),(-0.0008158838498648974-0.00033053810667090996j),(0.003777683130013236-0.010611104759535205j),(-0.0008218606103934978-0.0002158659646053594j),(-0.0012656746311046887-0.0015492916624050362j),(-0.00127065235466625-0.0015946675408135408j),(-0.0012894010383018553-0.001659103470937862j),(-0.004423061276385225-0.01090790973194512j),(-0.0028008162128856035-0.000187867030445164j),(-0.0071470670640757065-0.005494075796047824j),(-0.009910934118132429-0.05663911209579371j),(-0.014328224815258646-0.1288024211456213j),(-0.00019899042679712796+9.900565712686287e-05j),(-0.00017303754123901353+0.00012010716268538474j),(-0.0014933983125668116+0.0002534085627988512j),(-2.7758489016739867e-05+0.0001234800729588508j),(3.887400213727742e-05+0.00011474303150527572j),(-0.003155275513487651+0.0023385609767391843j),(0.7630144844229546-0.20519833609480373j),(0.001568163586908495-0.00036523734170105143j),(-0.0072051271315219335-0.0038473722787235338j),(3.60843143174014e-05-0.00011599319401302755j),(1.854940196224479e-06-8.936308752032152e-07j),(3.1760677676349527+0.6045614814437144j),(-0.0015363246557669077-0.00048735237953752026j),(-0.0008016127033497812-0.00012718691777087064j),(-0.00018729335413143462+0.00011000681888144752j),(-0.00016333021101753995+0.0001267389383597644j),(-1.8352892932178657e-05+0.0001232069706080856j),(5.027348484566956e-05+0.00010892857026172835j),(0.00711417273664103-0.017571434081678373j),(-2.044735844412418e-08-1.218737607867649e-07j),(2.239016223474607e-06-6.473636141292365e-05j)
Bus 31,(-0.0007641080615747728-0.0006937466946247118j),(-0.0015018700639133752-0.0005529364168620607j),(0.00028665494115694655-0.008825793475983534j),(0.0788177559860277-0.03379134868344308j),(0.6039064324923071+0.37423958524106654j),(0.8279404892236006+0.5581355939705924j),(0.23100895899027535-0.04010439781144148j),(0.10738599625745172-0.06937931934712578j),(0.044108978881029264-0.028109592618198752j),(0.08159892932569995-0.02220975466152151j),(0.1942070419494443+0.07848430871119019j),(0.18879349673699483+0.07440215025025056j),(0.18551433766724354+0.07127962999887733j),(0.11098991222001048+0.019087278139981463j),(0.007977605198994656-0.006034770910018497j),(0.00011870692541414202-0.0015192003008802637j),(-0.0007470103074652711-0.001444825159993115j),(-0.0017980823560190197-0.0020371927850731603j),(-3.2383082115744554e-05-1.9048913987305783e-05j),(-3.297716941778508e-05-1.3426090385857713e-05j),(-0.00017368426425907161-0.00018813563559345165j),(-2.0050290427540056e-05+7.4616860575803436e-06j),(-1.2664778208400887e-05+1.609301460957348e-05j),(-0.0006223523464674531-0.0002311224890914029j),(-0.0003970068441320993+3.5135467416188486e-05j),(-1.8536731539239754e-06-1.7314164291692148e-07j),(-0.00022815253415198905-3.5087955002693447e-05j),(-8.20181793331043e-08+1.1402488363929193e-07j),(-2.3615505891175827e-09+3.015027987386721e-10j),(-0.0015363246557669077-0.0004873523795375202j),(0.8591795713873154+0.5890847532286141j),(0.07544768069427912-0.0288514758233437j),(-3.286196419561601e-05-1.6377147163480474e-05j),(-3.3020783968552496e-05-1.1439294569715744e-05j),(-1.9143774568162366e-05+8.76864688731951e-06j),(-1.0789441433470043e-05+1.7171089283277476e-05j),(-0.00030944967443546825-0.0007592926849396614j),(-2.2162913584780484e-11+1.4115854109764305e-10j),(-2.6141313425797576e-08+7.018694055967555e-08j)
Bus 32,(-0.00034176725866792257-8.201103811052615e-05j),(-0.0007893864809725223-0.00016243292028763378j),(-0.0005541989551121091-0.004491697182110527j),(0.03741677832791234-0.022157809737018738j),(0.06359673966603327-0.019156746026121267j),(0.08326097038040994-0.020509945294021517j),(0.010690499002586874-0.017248242844487623j),(0.001903526127364356-0.011414026568537025j),(0.0008065893933259659-0.004662535369190744j),(1.080566838956014+0.6461595039869868j),(0.6856799779975858+0.39842464138414013j),(0.6837648070145866+0.3975480137565321j),(0.6895102903631022+0.40162239698657365j),(0.3236066352946066+0.1716763575722313j),(0.03087189244245657-0.010580453747927421j),(0.00233659778200963-0.0043709075268347644j),(0.0003416074635335029-0.0024151880046238755j),(-0.00121684773897474-0.0016348984919931212j),(-7.160861225109712e-05-9.901712176515825e-05j),(-8.071772906374829e-05-8.304160216753112e-05j),(-0.0002718562803455035-0.000787178957528982j),(-6.947131622551076e-05-3.9418094063102e-06j),(-5.873529251729499e-05+3.141183685616096e-05j),(-0.0015523746974321162-0.0015008715511909143j),(-0.00019514597583692884+4.732691107399175e-05j),(-1.487200873115872e-06-1.0660990519002396e-06j),(-0.0002482920703019752-0.00024106133845949105j),(-1.2614263385711522e-07+5.6093462824049436e-08j),(-2.15355218611145e-09-9.1514626046129e-10j),(-0.0008016127033497809-0.00012718691777087058j),(0.0754476806942791-0.028851475823343704j),(1.1035070538323715+0.6636795138884389j),(-7.652261214241892e-05-9.168272568410052e-05j),(-8.344095477136229e-05-7.717966489022029e-05j),(-6.847664298993252e-05+1.1350019057382542e-06j),(-5.455564681756427e-05+3.70713404511049e-05j),(-7.18162393781204e-05-2.199303397419826e-05j),(-8.880312153521989e-11+1.0879952721974122e-10j),(-5.6987043918407666e-08+4.659919686983073e-08j)
Bus 33,(-7.282861222613829e-05+3.696108032937363e-05j),(-0.0001907591944409606+0.00010064381816560274j),(-0.000882077337269448-0.0008312081830893671j),(-0.00020708331282720785-0.0001484390227737543j),(-5.3414963249528996e-05-3.513709372821873e-05j),(-3.247335976378345e-05-2.1557779061574967e-05j),(-1.0075989378297762e-05+2.851118434802017e-06j),(-7.889712127314435e-06+3.95480138574989e-06j),(-3.019616436670928e-06+2.331003806531803e-06j),(-7.018319295433986e-05-0.00010346974797148013j),(1.0477697428171748e-05-0.00029148397986225095j),(1.3536926576918125e-05-0.00029970422868545754j),(1.6914910229525834e-05-0.0003113695645077477j),(0.0004777198203162925-0.0018923653998204463j),(0.002577446538555852-0.008234779293710796j),(0.03686578734722619-0.019106444846313707j),(0.014977497556778172-0.010792640508611373j),(0.001908338104256882-0.0069514354053319734j),(0.5355493476888171+0.16627172218138891j),(0.5249921466151051+0.08254231161455736j),(0.001855501108807194-0.006725822212275342j),(-0.00046110508625008364-0.00035667915720962395j),(-0.0005546159191622004-6.159818002816992e-05j),(-0.003603742890323333-0.017727516968227143j),(-3.309964019820928e-05+4.236152928074164e-05j),(5.235376993540498e-07-1.180062310049592e-05j),(1.5438913452123833e-05-0.002619223494603966j),(-7.479784776648026e-07-4.844736099015255e-07j),(-2.6415458353983313e-09-1.4872230777249848e-08j),(-0.00018729335413143451+0.00011000681888144757j),(-3.2861964195616e-05-1.6377147163480467e-05j),(-7.652261214241889e-05-9.168272568410052e-05j),(0.54654651980236+0.2361878647322739j),(0.5188453615707576+0.05352451294145549j),(-0.00047831132411278255-0.0003168994813709486j),(-0.0005525886988748657-2.690019002224073e-06j),(3.699292187199151e-07+1.2939773102034157e-06j),(-9.014045201067034e-10-9.676320118764152e-11j),(-4.5287684680707243e-07-1.439398604953927e-07j)
Bus 34,(-6.422172219735419e-05+4.379362375887396e-05j),(-0.00016774661804365063+0.00011832519161227036j),(-0.000934232936685845-0.0006766916888940782j),(-0.00021361635352833567-0.00011478417536775842j),(-5.4714716841242634e-05-2.6633006639443644e-05j),(-3.3287552179445094e-05-1.6376743315827516e-05j),(-9.161904069768981e-06+3.923374932962077e-06j),(-6.963333148967437e-06+4.697754276427189e-06j),(-2.56510217393005e-06+2.5694856980523027e-06j),(-7.889876389403146e-05-8.908054699225757e-05j),(-2.5757340597784586e-05-0.0002764089282811053j),(-2.3875074900770723e-05-0.0002845420324954452j),(-2.2113258965535332e-05-0.0002959658871581252j),(0.00021948571076132008-0.0018445994504537448j),(0.001425740980856646-0.008087899620743015j),(0.032460462639972654-0.02254280833329153j),(0.012817157513679414-0.012018694825540842j),(0.000951125894363362-0.006794740950097584j),(0.525831595536648+0.09144638834923291j),(0.5372896503235511+0.13827119026343968j),(0.0009288452193874817-0.006575326176126335j),(-0.0004788506365517519-0.00028027341599403343j),(-0.0005310271885166127+9.685219798031582e-06j),(-0.0055695114175080595-0.016292029085127377j),(-2.6061665243930336e-05+4.4032367967712935e-05j),(-9.489997248848233e-07-1.1202465372751334e-05j),(-0.0003057458702052273-0.002474135669642312j),(-7.65254971478995e-07-3.658135342057686e-07j),(-4.3121196179912065e-09-1.3714637393655972e-08j),(-0.00016333021101753986+0.00012673893835976453j),(-3.302078396855249e-05-1.1439294569715737e-05j),(-8.344095477136229e-05-7.717966489022027e-05j),(0.5188453615707576+0.053524512941455465j),(0.5447277333153488+0.21307097290512064j),(-0.0004902264950926329-0.00024062170922025772j),(-0.0005219095394544251+6.503987047996632e-05j),(5.074180976761014e-07+1.176126096242867e-06j),(-8.626564979925837e-10+1.8904038144609032e-11j),(-4.450671260278754e-07-8.047811311531609e-08j)
Bus 35,(-9.73168288211888e-06+4.58146739882162e-05j),(-2.3779815342945592e-05+0.00012138191420486293j),(-0.0006886355089484297+9.433543519009799e-05j),(-0.0001408260409555632+3.896559703176377e-05j),(-3.491819745348379e-05+1.1185600657098511e-05j),(-2.131597977097304e-05+6.729515582058983e-06j),(-2.356178844931381e-06+5.523755308357181e-06j),(-1.0762560525412358e-06+4.945472177752845e-06j),(-4.7107072504115546e-08+2.1871377100007797e-06j),(-7.145426779938886e-05-5.9391712856310935e-06j),(-0.0001263180512718173-0.0001096480263054878j),(-0.00012888509041632172-0.00011397372977921446j),(-0.0001328749037104076-0.00011968237045863128j),(-0.00067253549055362-0.0008947048981522107j),(-0.00274702795630074-0.004115913311731469j),(0.004749087098241853-0.023334242534719992j),(0.0005769950363742598-0.010571303491736971j),(-0.002415227631766494-0.0033551164588825023j),(-0.00046576999712972427-0.0003574195791403907j),(-0.0004857469559861718-0.00027135169158534056j),(0.19785305819538349-0.10258851772101335j),(1.2863208894119393+0.4745684624293459j),(0.09419442663222946-0.10468546745251128j),(-0.014607218558993084-0.013637579324573488j),(6.986120096992923e-06+3.0028208329372868e-05j),(-5.078160963714538e-06-4.483402005977443e-06j),(-0.0011634180583402595-0.0009501481276275821j),(-4.855925534512037e-07+1.5935524291752614e-07j),(-7.588878806846111e-09-4.176976909093429e-09j),(-1.8352892932178657e-05+0.0001232069706080856j),(-1.9143774568162366e-05+8.76864688731951e-06j),(-6.847664298993247e-05+1.135001905738261e-06j),(-0.00047831132411278276-0.00031689948137094873j),(-0.0004902264950926331-0.00024062170922025785j),(1.3050716521201202+0.48546979698058845j),(0.08181505515645712-0.11293271214483548j),(7.107334067123584e-07+3.008963668758243e-07j),(-3.6780776927023344e-10+3.674560328393404e-10j),(-2.2733534611515357e-07+1.5028527515238611e-07j)
Bus 36,(1.6352690436026835e-05+4.204026236625337e-05j),(4.493866611781044e-05+0.00011032409904555151j),(-0.0005048547514452054+0.00043959749871169424j),(-9.285456357131137e-05+0.00010574428061258793j),(-2.2218847988061785e-05+2.744707607956988e-05j),(-1.3615763431857715e-05+1.6675629107743397e-05j),(1.018862659092779e-06+5.693257523599617e-06j),(1.7444387230050972e-06+4.551648791147239e-06j),(1.1169132355053857e-06+1.786517680772734e-06j),(-6.068931003558069e-05+3.294565235931635e-05j),(-0.00015964021161279083-2.1618049503071424e-05j),(-0.00016399191461857898-2.374676308646233e-05j),(-0.000170219820911472-2.623811686514447e-05j),(-0.0010141215369291704-0.0003655325535528597j),(-0.004385902416604972-0.0018646987702041293j),(-0.008495801096124946-0.02130233618169306j),(-0.00511713211037615-0.00881939019578537j),(-0.0037169345486251495-0.0014271077886954912j),(-0.0005638826928564731-4.1949283658468934e-05j),(-0.0005345275600135555+3.792291526425357e-05j),(-0.006219075500545525-0.024378880679931658j),(0.09130027729770883-0.10835021243650067j),(1.1335407248108624+0.23279791224351323j),(0.03033628968806013-0.07391621484230303j),(2.1482557634733903e-05+2.049759121070656e-05j),(-6.457570448545957e-06-9.298063458337407e-07j),(-0.0014387812791526644-0.00015099306551613715j),(-3.0698063537128454e-07+3.8475705677261393e-07j),(-8.318045209833771e-09+6.427189445375773e-10j),(5.027348484566954e-05+0.00010892857026172834j),(-1.078944143347005e-05+1.7171089283277476e-05j),(-5.455564681756429e-05+3.707134045110489e-05j),(-0.0005525886988748655-2.690019002224019e-06j),(-0.000521909539454425+6.503987047996632e-05j),(0.08181505515645712-0.1129327121448355j),(1.163917374201327+0.2978969597934616j),(7.313445695788205e-07-1.329236699199261e-07j),(-1.0222841386970354e-10+4.901802669286342e-10j),(-1.0375484620010776e-07+2.410862118307858e-07j)
Bus 39,(0.29417755771703497+0.029542694837489582j),(0.007851845168063391-0.01710767380652351j),(-0.001720321599326977-0.0021898335641850927j),(-0.00028463527507278637-0.00017860328146795829j),(0.0008375893657570799-0.001723884682375849j),(-0.00022652269678189834-0.0008404256218753242j),(0.0007045115023546819-0.003934195326807594j),(0.006416250938670725-0.006867089235790184j),(0.27914196711090766+0.03365162826532119j),(-7.25280100012341e-05-3.0380351968285298e-05j),(-9.674525380193162e-05-0.00016802641987019741j),(-9.587149847630081e-05-0.00016251604460294233j),(-9.601384655400648e-05-0.0001589298546222923j),(-0.00014606650411987554-0.0001291061555718414j),(-1.884472729531692e-05+1.2441750254283262e-05j),(-4.402811747849634e-05+3.436944501816488e-05j),(-0.0003425513250842789-2.4186140458765985e-05j),(-0.0007654355312409234-0.00010339226726725243j),(2.858166109958241e-07+1.3471155405517175e-06j),(4.5259989907274146e-07+1.2240935056562097e-06j),(-7.923313216200501e-07+9.351738399023541e-06j),(6.978067920658737e-07+3.577461343239157e-07j),(7.485745155406412e-07-5.5530937649244314e-08j),(9.143593478920662e-06+2.2550776231156086e-05j),(-4.967582228385624e-05-0.004686618717713688j),(2.2273957723067534e-07-9.546088772546647e-06j),(-3.266531026565625e-05+3.62109689122473e-05j),(-6.127387147691526e-07-3.788478492076848e-07j),(-2.387421062178185e-09-1.1974800475732407e-08j),(0.007114172736641026-0.017571434081678362j),(-0.00030944967443546814-0.0007592926849396611j),(-7.18162393781204e-05-2.199303397419825e-05j),(3.69929218719914e-07+1.2939773102034148e-06j),(5.074180976761004e-07+1.1761260962428664e-06j),(7.107334067123575e-07+3.0089636687582413e-07j),(7.313445695788201e-07-1.329236699199261e-07j),(0.46526760193522504+0.06638205863543678j),(-7.30153275889426e-10-6.289717056629354e-11j),(-3.6845675598279606e-07-1.0864132091463894e-07j)
PV1 LV,(-4.840014798161482e-09-4.620838658284032e-08j),(-1.4767546613448727e-08-1.2181516603933817e-07j),(-3.2356572866295514e-08-1.1126958846919768e-08j),(-1.985202084646291e-09+1.3910661066649793e-09j),(-3.0765610265399457e-10+3.115430639665745e-10j),(-4.184022383552793e-11+1.458017654988407e-10j),(2.3304176512514225e-11+5.114958439472374e-11j),(4.756685832883474e-12+6.118047579135919e-11j),(-4.3206120650098524e-10-7.639024592777845e-12j),(-1.0382669072138378e-10+1.0410747083677476e-10j),(-3.392775242125699e-10+5.420039209554064e-11j),(-3.4907939589781066e-10+5.118837596172568e-11j),(-3.6293029389013665e-10+4.857638471656575e-11j),(-2.262377690045338e-09-2.570638972956868e-10j),(-6.856241044089186e-09-3.702342103614191e-09j),(-1.0304615887624007e-08-3.618673972502847e-08j),(1.05675561935269e-07-2.182447627372283e-07j),(-2.5674142712511216e-08-9.114984240547659e-08j),(-9.13274183547009e-10-1.6272436196249936e-10j),(-8.78716800568498e-10-2.746155637077706e-11j),(-5.6368892743177465e-09-2.8627744821630903e-09j),(-4.0002101948871064e-10+3.449906490852399e-10j),(-1.5490167020075275e-10+4.813369944664846e-10j),(-1.639210519925256e-08-3.035196196065757e-12j),(2.609340545261926e-07-4.6909205440452707e-07j),(6.135830301795957e-06+6.730010478594825e-08j),(6.122420546065452e-07-8.357445470762548e-07j),(0.0007625892085289831-0.000846795232482409j),(0.004735503518680312+0.0009620850195748616j),(-2.044735844412424e-08-1.2187376078676496e-07j),(-2.2162913584780496e-11+1.4115854109764307e-10j),(-8.88031215352199e-11+1.0879952721974125e-10j),(-9.014045201067036e-10-9.676320118764175e-11j),(-8.626564979925839e-10+1.8904038144609006e-11j),(-3.678077692702337e-10+3.674560328393405e-10j),(-1.0222841386970346e-10+4.901802669286342e-10j),(-7.301532758894265e-10-6.289717056629322e-11j),(0.004745620293978708+0.0010826432167238833j),(6.688328233944908e-08-2.3762340410396005e-07j)
PV2 LV,(2.3449323653929472e-06-2.4240262991114554e-05j),(5.1502418075872335e-06-6.411245948259283e-05j),(-1.545618896835537e-05-9.097971128343919e-06j),(-1.1651011107155466e-06+5.069542297097603e-07j),(-1.9059381425005816e-07+1.2785506282682056e-07j),(-3.6733707061860496e-08+7.05146662846863e-08j),(6.622325692115305e-09+2.870860352021143e-08j),(-3.95301562965435e-09+3.192174374831938e-08j),(-2.2112322353732141e-07-4.909424703998772e-08j),(-6.42131393469028e-08+4.261852676360049e-08j),(-1.7993136245013873e-07-7.63111572915182e-09j),(-1.84651052737091e-07-1.020294671034919e-08j),(-1.9149228687725957e-07-1.2992623167676516e-08j),(-1.135161708404558e-06-3.6856120437252555e-07j),(-3.134539302390632e-06-2.618450748025592e-06j),(-1.5096094302244532e-06-1.9664098104492022e-05j),(7.709546236183952e-05-0.0001010501678671961j),(-3.6577287173576025e-06-4.9501917508558745e-05j),(-4.5207750223090743e-07-1.7906077084923804e-07j),(-4.484688932159598e-07-1.0597216773933757e-07j),(-2.596011299499787e-06-2.059740029367029e-06j),(-2.415325245746085e-07+1.3537847341784517e-07j),(-1.298851514926529e-07+2.3103718020727664e-07j),(-8.419245450029811e-06-1.7152995462864233e-06j),(0.0001830669517794995-0.00021366241131897824j),(0.0031445426212639823+0.0006760485364911877j),(0.0004018434276302959-0.00036525995640821504j),(0.00016401588370074325-0.00017883725361791372j),(4.1128501022421545e-06-3.43486687929523e-08j),(2.2390162234745885e-06-6.473636141292366e-05j),(-2.6141313425797582e-08+7.018694055967556e-08j),(-5.698704391840768e-08+4.659919686983073e-08j),(-4.528768468070727e-07-1.4393986049539267e-07j),(-4.4506712602787554e-07-8.047811311531615e-08j),(-2.2733534611515363e-07+1.502852751523861e-07j),(-1.0375484620010776e-07+2.4108621183078576e-07j),(-3.6845675598279643e-07-1.0864132091463885e-07j),(6.68832823394491e-08-2.376234041039601e-07j),(0.0031665617316725277+0.0007228935377550259j)
