Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 26,(0.0004922278693758279+0.00012562080901109792j),(0.0013049428191923773+0.0003103790952530169j),(0.00017600561446397492-0.0003504129968732223j),(-1.3399218108588299e-05-2.4734683932104368e-05j),(-3.597133295170076e-06-4.782669736291746e-06j),(-2.194812488686767e-06-1.8522363407269507e-06j),(-8.968514470362641e-07+7.84863178047272e-08j),(-8.357004674417784e-07-3.677315981693219e-08j),(1.7408168212278509e-06-4.271551310839696e-06j),(-1.3708867389328906e-06-1.4440792652035108e-06j),(-7.425126953746513e-07-4.704187886049866e-06j),(-7.007670227917659e-07-4.823016004686061e-06j),(-6.644737017624086e-07-4.9977835218742e-06j),(3.515100222975976e-06-2.9648587581672792e-05j),(4.1106797467001854e-05-9.131900297393093e-05j),(0.0004533188094508701-0.0001654309671788674j),(0.0028896104326627658+0.0011491974145725675j),(0.0011651425878005783-0.00040786986491239886j),(1.6535379320701855e-06-1.17038136494169e-05j),(-4.36092807249676e-08-1.1172022002806497e-05j),(3.1402762533995624e-05-7.483728211467188e-05j),(-4.380819873058209e-06-5.013657169869121e-06j),(-6.224672847837315e-06-1.7824619708714842e-06j),(-1.5205053179878382e-05-0.00020969710159773533j),(0.006228055187894143+0.0030625478558084047j),(0.00470881104398141+0.07827311743780986j),(0.011209508552488305+0.007044553099098504j),(0.005272916724725512+0.0026818980298724255j),(2.326016785145939e-05+9.572768683794225e-05j),(0.0012899694660541176+0.0002470012057779749j),(-2.1775365328394586e-06-1.6649946643899135e-06j),(-1.431878241226084e-06-1.236749763296001e-06j),(8.219752548198982e-07-1.1460442049056326e-05j),(-6.211794455623521e-07-1.092190545025268e-05j),(-4.632329917738273e-06-4.581050224192946e-06j),(-6.2808918462405766e-06-1.1029134257684304e-06j),(3.585580855698415e-06-7.126600045046514e-06j),(1.5313972238844852e-06-7.317102622988649e-07j),(0.00375284300442725-0.000903445105849919j)
Bus 27,(-0.0014705044333670166-0.002177643596607921j),(-0.003976455775165767-0.005686686993526171j),(0.0078179030794052-0.04536802477037553j),(-0.0024335507655801497-0.002593904771014931j),(-0.0005884459733148806-0.0005084710880496449j),(-0.00032231886089699333-0.0002151476654644526j),(-0.00010762258657996499+3.0231536168579975e-05j),(-9.644205996696993e-05+3.4491400604281605e-05j),(-6.223477630717317e-05+2.3149773552784895e-05j),(-0.00023407513009486032-0.00028305116026647434j),(-7.665719348969079e-05-0.0008730947687899187j),(-6.813064010977092e-05-0.0008964380046984846j),(-5.990192236677487e-05-0.0009301447650001886j),(0.0009484812279826245-0.005600296980543195j),(0.008758773284899695-0.02077965239550373j),(0.10100666913057571-0.040169277267814205j),(0.6579597987889316+0.24010307936777148j),(0.25896980882178156-0.0883192738940248j),(0.00029693840766463-0.002645956495825103j),(-8.177701086121503e-05-0.0025152837316613484j),(0.006588830761018682-0.01705310713310747j),(-0.0010187060592594262-0.0011006910831883742j),(-0.0014130681575583496-0.00036125827030286645j),(-0.004774302021291296-0.04711881950923098j),(-0.0004896187012353081-0.0013607153945336598j),(0.011209508552488307+0.007044553099098504j),(2.5707921657824975+1.4905496617725709j),(0.0008863355684869396-0.0004604447415760026j),(1.5428849026314577e-05+6.212544908510904e-06j),(-0.004136507794297821-0.005390241093856246j),(-0.00031716921480479587-0.0001903026985044781j),(-0.0002479147580142171-0.00024566478624888825j),(0.00011126591321271198-0.002585801378593653j),(-0.00021021546771024372-0.0024552458129737773j),(-0.0010725513151312975-0.001001662563627498j),(-0.0014213498989802341-0.00020788463204849512j),(-3.830680760828873e-05+1.588483319374599e-05j),(5.00110335890572e-08-2.8215676454399457e-07j),(0.0002447098994213352-0.0006040336918374532j)
Bus 28,(2.696618161956396e-05-2.723279435598518e-05j),(7.001586355926713e-05-7.306158803524381e-05j),(-1.6081477493530993e-05-2.4830485568406797e-05j),(-2.121010992030235e-06-7.244350312469456e-08j),(-4.485336223836024e-07+5.146967218217675e-08j),(-2.0431606257482427e-07+7.209970599098627e-08j),(-2.9132794381183118e-08+6.135356082700632e-08j),(-3.429799076044927e-08+5.297418174745325e-08j),(-2.1148454310808982e-07-2.7635142992459523e-07j),(-1.4630206624543614e-07+3.4070311482352404e-08j),(-3.344437721200846e-07-1.3128105124852206e-07j),(-3.4058202785787364e-07-1.3853399143288374e-07j),(-3.5056835681012906e-07-1.4756779612457897e-07j),(-1.7950018387279446e-06-1.360641397033819e-06j),(-4.372659021300882e-06-6.161131879071841e-06j),(6.542304089905325e-06-3.581274050338692e-05j),(0.00018509595589260902-0.00014414991231074268j),(1.794293781244012e-05-9.13861049038599e-05j),(-6.984257029538808e-07-5.544196867244398e-07j),(-7.286159524204526e-07-4.23685572038928e-07j),(-3.670690444200048e-06-4.900465338433485e-06j),(-4.934831442561169e-07+9.364469501885717e-08j),(-3.536271095343647e-07+3.369820692197897e-07j),(-1.4225252597494366e-05-7.016397314228095e-06j),(0.00043705000464373074-0.0002883312962610793j),(0.005272916724725514+0.0026818980298724255j),(0.0008863355684869394-0.0004604447415760025j),(3.8503298334574003+1.8111759014395918j),(0.016438686712397985+0.008815636167781896j),(6.532028515518173e-05-7.450691674940369e-05j),(-1.9147289702405789e-07+7.812405332217827e-08j),(-1.3513988729436093e-07+4.5954344176806984e-08j),(-7.143370140361416e-07-4.910194368154083e-07j),(-7.343915025839157e-07-3.76554825011478e-07j),(-4.749359906809786e-07+1.2652615371356115e-07j),(-3.1155595896410647e-07+3.6658384279833163e-07j),(-3.268303634651672e-07-5.053876426832e-07j),(9.03153625283852e-05-0.0003084154765625703j),(8.448910725874787e-05-0.0002786848635326898j)
Bus 29,(6.365763187905763e-07+4.5655575243860324e-08j),(1.6825773466036045e-06+9.30283966047321e-08j),(1.395457153214988e-07-4.724617157070853e-07j),(-2.2077326305053944e-08-2.759675408159074e-08j),(-5.513004126588306e-09-5.1118914686132734e-09j),(-3.1263158048525433e-09-1.8011269831753896e-09j),(-1.0913798758845187e-09+2.9684683574125886e-10j),(-1.0414511782207747e-09+1.407165981119852e-10j),(1.2006984922996722e-09-5.669169312033622e-09j),(-2.0166835057735817e-09-1.4800419016387645e-09j),(-1.966071455244395e-09-5.650827874455193e-09j),(-1.940930490980061e-09-5.8070471312035726e-09j),(-1.934993353376917e-09-6.03121505256797e-09j),(-2.2592443164794246e-09-3.744057958754136e-08j),(3.047972263905554e-08-1.22064700961616e-07j),(5.236267876247927e-07-3.055319195119122e-07j),(3.828735124704839e-06+7.77099197769006e-07j),(1.3497123358198973e-06-7.638677551905545e-07j),(-5.630214627211782e-10-1.4838961030193033e-08j),(-2.542895282723925e-09-1.380335309490041e-08j),(2.2153577272549237e-08-9.952480084214221e-08j),(-6.533413760363288e-09-5.2228890600940114e-09j),(-8.093283379762486e-09-8.170591684752938e-10j),(-6.551720658819204e-08-2.558816511337298e-07j),(8.382651286483691e-06+2.399001599920969e-06j),(2.3260167851459393e-05+9.572768683794227e-05j),(1.5428849026314577e-05+6.212544908510905e-06j),(0.01643868671239799+0.0088156361677819j),(0.0031980506720762393+0.07903414654657749j),(1.6499445739371074e-06+1.8003946303324215e-08j),(-3.0632409057310656e-09-1.5734705503223135e-09j),(-2.0459030579230464e-09-1.2101119748200662e-09j),(-1.5369441845225404e-09-1.4352795779930088e-08j),(-3.2012794170046746e-09-1.3365434526746773e-08j),(-6.748001311722326e-09-4.631981512809952e-09j),(-8.011398139315773e-09+3.5658315706813606e-11j),(2.845494937879444e-09-9.610135337826276e-09j),(0.0013211185213435198-0.0003342621609281154j),(4.438733124965948e-06-1.9531011133236586e-06j)
Bus 30,(0.8129278406552025+0.5815839767239253j),(2.1713113495596064+1.5003050450312416j),(0.3438190977240215-0.18116991143972475j),(0.00322411530746102-0.025216243582992456j),(-0.0002849167519421614-0.005110761148853992j),(-0.000871875231737176-0.0020635063232356645j),(-0.000722471406681893-0.00034883639684448744j),(-0.0006090445682391789-0.0005874642919783776j),(0.006607051049069581-0.006556734797555945j),(-0.0005787812610637268-0.0005169098489320836j),(-0.00043793942123015485-0.0018214138756284823j),(-0.00042689523421217325-0.0018507977595914465j),(-0.00041976320819564765-0.0019017338100693164j),(0.00037231506729765683-0.009889345206393356j),(-0.0020651348948595243-0.0011103378660959945j),(-0.0035234344184265657-0.00661853580524114j),(0.011979351940518182-0.04629520753680387j),(0.03346238316722572-0.10245593856124616j),(-0.0001836581955601628-1.9662341272818804e-07j),(-0.00017181428376370595+2.4770896467884215e-05j),(-0.001219291943203482-0.0003217706722662754j),(-6.769700261728391e-05+7.822469322533428e-05j),(-1.3999824180622729e-05+9.962658195719268e-05j),(-0.0031938931284027578+0.0006863168664557372j),(0.6483501687513106+0.10713029159565218j),(0.0012899694660541171+0.00024700120577797474j),(-0.004136507794297825-0.005390241093856249j),(6.532028515518174e-05-7.450691674940367e-05j),(1.6499445739371072e-06+1.8003946303324824e-08j),(2.1969333671539966+1.5504624885140066j),(-0.0009260156808197066-0.001927193388570789j),(-0.0005958197834632971-0.00043442579242412437j),(-0.00017811952419181275+1.2073970981083519e-05j),(-0.00016671972816315614+3.311865686869006e-05j),(-6.0497759143826204e-05+8.116157521006806e-05j),(-3.422066333224072e-06+9.902574969084148e-05j),(0.011661809714422735-0.010514518072498865j),(-5.549049971635429e-09-2.788081624323853e-08j),(8.426591479570716e-07-6.464846629397855e-05j)
Bus 31,(-0.00029838649601529816-0.001583500549494317j),(-0.0008575828420550431-0.0020081631038099527j),(0.005790444831875981-0.013005245989948452j),(0.1367344002411664-0.002236572231732001j),(0.6658155852538236+0.9162126998468326j),(0.8856551619049804+1.322582876582514j),(0.365105106546475+0.07999584557033132j),(0.2002930038307912-0.03769389675863204j),(0.08205671666559336-0.014910636782747028j),(0.13073454557542735+0.020846077046621656j),(0.23742249231694285+0.2356167516994936j),(0.23189687628469377+0.22632473530075686j),(0.22891964273373896+0.21976584453710538j),(0.15146100652365235+0.09635238807650776j),(0.015443021954093942-0.003964925331197525j),(0.0011053241233773283-0.0021598885714705337j),(-0.0002331102061198559-0.0025955379910204013j),(-0.0014421351910813428-0.004130641869291247j),(-3.392500728552843e-05-4.879614864817828e-05j),(-3.8362530622028124e-05-4.1032633978545235e-05j),(-0.00014014442692254235-0.00038324054865513936j),(-3.329213529040864e-05-3.5012524213925065e-06j),(-2.904005696156261e-05+1.4714317342753043e-05j),(-0.0007730895379907503-0.0007209826452779423j),(-0.0004066140633620783-0.000361018753417074j),(-2.1775365328394586e-06-1.6649946643899124e-06j),(-0.000317169214804796-0.00019030269850447794j),(-1.9147289702405789e-07+7.812405332217832e-08j),(-3.0632409057310656e-09-1.5734705503223123e-09j),(-0.0009260156808197063-0.0019271933885707882j),(0.9131509335534602+1.3870343198336708j),(0.12557654867225676+0.007434948497283281j),(-3.615808377936621e-05-4.50555864116986e-05j),(-3.963628875002673e-05-3.813571465597761e-05j),(-3.27399764119695e-05-1.0465809667588653e-06j),(-2.6923630111733593e-05+1.7411471502914013e-05j),(3.424764597141931e-05-0.0013076859464693131j),(-1.5661908911491995e-11+5.7225497857689694e-11j),(-6.190821069598287e-08+1.1989646338257356e-07j)
Bus 32,(-0.0002730906701762886-0.00022708500763743067j),(-0.0005882405273033407-0.0004701930704956418j),(-0.00039093018738875496-0.004971497204861908j),(0.04186399104465916-0.022372936478112306j),(0.09847988681412365+0.004390250183982848j),(0.13104054895668385+0.014114091549463359j),(0.02442469367969046-0.01915092492947564j),(0.008402813050959733-0.015278129242218011j),(0.0034758674869173403-0.006229184119136539j),(1.0365346141032015+0.6686719404480823j),(0.666581061594364+0.41813774777230606j),(0.6644215337653205+0.41698370377560307j),(0.6696892770063112+0.4209940516084854j),(0.3162788599056611+0.1802898278065604j),(0.030984004913227316-0.009578201718337277j),(0.002443431675030672-0.004272256691934388j),(0.0003693203753049988-0.0024319881663647036j),(-0.0012498650007520535-0.001763568263980063j),(-6.413833176708199e-05-0.00010207446233880161j),(-7.38623010215464e-05-8.67620612038667e-05j),(-0.00024781943370104793-0.0007897696921287132j),(-6.712866099853764e-05-1.0234962537295708e-05j),(-6.023107967963488e-05+2.7075846332846853e-05j),(-0.0014984792208582445-0.001533833369176467j),(-0.00018255053288562844-4.3348629868999425e-05j),(-1.4318782412260834e-06-1.2367497632960011e-06j),(-0.00024791475801421716-0.0002456647862488882j),(-1.3513988729436093e-07+4.595434417680698e-08j),(-2.045903057923046e-09-1.2101119748200662e-09j),(-0.0005958197834632968-0.0004344257924241243j),(0.12557654867225673+0.007434948497283288j),(1.0579346344950977+0.6862345100804712j),(-6.901600309533606e-05-9.470571183757698e-05j),(-7.671655052427992e-05-8.101226790475782e-05j),(-6.624138760669162e-05-5.20904383892624e-06j),(-5.619704675577474e-05+3.274065958713094e-05j),(-8.748257350343533e-05-7.158032486335105e-05j),(-1.3144567932714019e-11+3.8784983529188236e-11j),(-4.75860895697755e-08+8.006421697028837e-08j)
Bus 33,(-6.904843372482435e-05+5.301479722872858e-07j),(-0.0001822766816887366+4.2588799752605455e-06j),(-0.0008516322813540364-0.0008603653562899015j),(-0.00020189368225841824-0.00015494330175047237j),(-5.5337624516749894e-05-5.5351466708166274e-05j),(-3.5566967257014594e-05-4.897418169980068e-05j),(-1.5091302820305312e-05-1.3351355997357212e-06j),(-1.1285109424760466e-05+2.804742311227856e-06j),(-4.752390962451711e-06+1.7500969908524957e-06j),(-6.242637292242694e-05-0.00010635651634100437j),(2.209534840358575e-05-0.00029295712320313313j),(2.5429568912498928e-05-0.0003007811196282527j),(2.922012617199189e-05-0.00031205614754799775j),(0.0005406779557688942-0.0018538403999120118j),(0.0028472845579108215-0.00803778037722222j),(0.0371076534245713-0.01751587568774161j),(0.015185428382642405-0.010108380407671235j),(0.0021360355412255038-0.006794174631209552j),(0.5227859076833068+0.18386125038473738j),(0.5139783814410525+0.10094323976498222j),(0.002080251475550509-0.006580236109732717j),(-0.00040975937137314815-0.0003906699694937385j),(-0.0005409010845545698-0.00010278456100332883j),(-0.002909862725331361-0.017639724598230173j),(-4.1388794779807896e-05+1.975049184662013e-05j),(8.219752548198959e-07-1.1460442049056324e-05j),(0.00011126591321271187-0.002585801378593653j),(-7.143370140361417e-07-4.910194368154084e-07j),(-1.53694418452254e-09-1.4352795779930083e-08j),(-0.0001781195241918128+1.2073970981083614e-05j),(-3.615808377936619e-05-4.505558641169859e-05j),(-6.901600309533603e-05-9.4705711837577e-05j),(0.5322778065940904+0.25318350832759523j),(0.5078027468988425+0.07208763345443125j),(-0.0004277107021741307-0.0003520906277481824j),(-0.000540404559149371-4.480479706186333e-05j),(-2.2367101471533125e-07+1.1362405968539756e-06j),(-2.365267092517829e-10+7.682321914032979e-11j),(-5.625150199898971e-07+5.902868581119878e-08j)
Bus 34,(-6.513531879587051e-05+8.91949138031095e-06j),(-0.00017159805605532544+2.6246018002557587e-05j),(-0.000909067861523699-0.0007085748772893889j),(-0.0002095327839038616-0.00012169104096060074j),(-5.9002190126221294e-05-4.551923464264374e-05j),(-3.9555902518472456e-05-4.190797684064607e-05j),(-1.4412965266183905e-05+5.793217315801005e-07j),(-1.0314149128329253e-05+4.024380866961722e-06j),(-4.2741275913057815e-06+2.2320001665308e-06j),(-7.191475077654788e-05-9.281716059696044e-05j),(-1.4855637335661263e-05-0.0002793229263658804j),(-1.2661211601371536e-05-0.0002871173780733397j),(-1.0456658529372047e-05-0.0002982261549140064j),(0.0002845089688241779-0.0018164383924747333j),(0.0017085634802527431-0.007936949418325909j),(0.032903761524207126-0.021064050274008365j),(0.013106567220366006-0.011396499753049013j),(0.0011885860926275976-0.006675936437411581j),(0.516065686392664+0.1098716875770141j),(0.5290108818877672+0.1566254861648134j),(0.0011619961553731729-0.006467120365664032j),(-0.0004345544203095514-0.0003189347648133759j),(-0.0005232857330333793-3.1105143757698855e-05j),(-0.00489844361007286-0.016301767164099527j),(-3.6673828889038806e-05+2.3696106295239888e-05j),(-6.211794455623544e-07-1.0921905450252677e-05j),(-0.00021021546771024394-0.002455245812973777j),(-7.343915025839156e-07-3.765548250114781e-07j),(-3.2012794170046734e-09-1.336543452674677e-08j),(-0.0001667197281631561+3.3118656868690114e-05j),(-3.963628875002671e-05-3.81357146559776e-05j),(-7.67165505242799e-05-8.10122679047578e-05j),(0.5078027468988424+0.07208763345443127j),(0.5362579943623184+0.23108006233912154j),(-0.0004468013414275794-0.00028031691876482807j),(-0.0005157475636715441+2.358252684487474e-05j),(-7.266572271138959e-08+1.1001828355711297e-06j),(-2.1397683378718213e-10+1.013804810890238e-10j),(-5.239655383657462e-07+1.2432462852100515e-07j)
Bus 35,(-2.5239466591980673e-05+2.9931653187451127e-05j),(-6.539669719277291e-05+8.00693665977079e-05j),(-0.000684636875672762+4.9423866498689035e-05j),(-0.00014119357366557814+2.9797517367808147e-05j),(-4.4248126695441126e-05+3.41567539025824e-06j),(-3.420951548027891e-05-2.7464808258487686e-06j),(-6.141249991345755e-06+6.006707729556421e-06j),(-2.9545134235748113e-06+5.894497964561155e-06j),(-9.991791375230354e-07+2.6921496956720795e-06j),(-6.882836026688251e-05-1.2344181708622337e-05j),(-0.00011801407327988346-0.00011756960025253083j),(-0.00012015373166647292-0.0001218912994970803j),(-0.00012361128210646764-0.0001276823989843009j),(-0.0005989439686526678-0.0009166153874154923j),(-0.002411326831131254-0.004190849344986096j),(0.006143447171124139-0.02244117284787488j),(0.0012477497810608183-0.010268062216439972j),(-0.0021380973179655196-0.0034258550677762145j),(-0.0004140782684260442-0.0003915797362312813j),(-0.00044052102635832685-0.00031000677687669095j),(0.19878286250424376-0.0869907154986994j),(1.2192119098701788+0.5435077372629996j),(0.10092593042089712-0.09196457407198802j),(-0.013027118452327466-0.014321213901381292j),(-6.760149892829324e-06+2.510908585537394e-05j),(-4.632329917738274e-06-4.5810502241929456e-06j),(-0.0010725513151312975-0.0010016625636274975j),(-4.749359906809787e-07+1.2652615371356128e-07j),(-6.748001311722327e-09-4.6319815128099485e-09j),(-6.049775914382619e-05+8.116157521006808e-05j),(-3.27399764119695e-05-1.046580966758862e-06j),(-6.62413876066916e-05-5.209043838926244e-06j),(-0.0004277107021741308-0.00035209062774818243j),(-0.0004468013414275795-0.0002803169187648281j),(1.236704342168136+0.5552619519981783j),(0.08935365805063139-0.10049949491132101j),(4.0683002357779826e-07+5.154154557536789e-07j),(-5.4155981827070737e-11+1.3019704191623562e-10j),(-1.8205661182417033e-07+2.640224999689712e-07j)
Bus 36,(-3.6180315582814685e-06+3.815248855451259e-05j),(-7.972322238676038e-06+0.0001008783384041337j),(-0.0005232523026664477+0.0004214673547126162j),(-9.69808004880922e-05+0.00010269230001138088j),(-3.369438996263584e-05+2.741759107368621e-05j),(-2.9053653843044094e-05+1.6863169485190528e-05j),(-1.5918783382415043e-06+8.256469170449048e-06j),(9.093709250135917e-07+6.3894969329739285e-06j),(6.970857097162803e-07+2.7229727942747858e-06j),(-6.225637426520514e-05+2.844257355814974e-05j),(-0.0001604936894847577-2.8791472026954588e-05j),(-0.00016462456905026363-3.107546667680299e-05j),(-0.0001706349584033667-3.380686817060068e-05j),(-0.0009929046922450076-0.0004035116728404527j),(-0.00427649107889408-0.0020272597087761814j),(-0.007569037752489069-0.02147963311524604j),(-0.004720892045886688-0.008956569466765135j),(-0.003630164927094091-0.0015641359045508408j),(-0.0005514532306783661-8.417524548282774e-05j),(-0.0005272478368742466-3.8051629445708763e-06j),(-0.003833992500473421-0.023965932193809956j),(0.09854610734037947-0.0957889984532626j),(1.1157020187801854+0.26827233589225236j),(0.03249542011229654-0.07232211560134925j),(8.560322675691555e-06+2.396986535884232e-05j),(-6.280891846240577e-06-1.1029134257684308e-06j),(-0.0014213498989802341-0.0002078846320484952j),(-3.115559589641066e-07+3.6658384279833163e-07j),(-8.011398139315776e-09+3.565831570681208e-11j),(-3.4220663332240855e-06+9.902574969084144e-05j),(-2.6923630111733617e-05+1.741147150291402e-05j),(-5.619704675577477e-05+3.274065958713093e-05j),(-0.0005404045591493708-4.480479706186341e-05j),(-0.000515747563671544+2.3582526844874712e-05j),(0.08935365805063136-0.10049949491132101j),(1.1435825209903456+0.333650885416771j),(6.146637872667218e-07+1.878452881099298e-07j),(2.9018725867041633e-11+1.3494028922701877e-10j),(7.309802510983399e-10+3.1391447811972543e-07j)
Bus 39,(0.29364804444533293+0.0395396842683743j),(0.012373994949655964-0.010199973663643355j),(-0.0005158090747817818-0.0023098689845910034j),(-0.0002633852601309872-0.00029599926375759944j),(0.0010868098785786835-0.002085275380552737j),(0.00010179304773665041-0.0013667626460489527j),(0.0007689815387443531-0.004038001128256119j),(0.006518897652977004-0.00673591647053767j),(0.2770623425522472+0.04067087883816904j),(-8.41701966293611e-05-8.405939441165412e-05j),(-4.8058012150517916e-05-0.000295763785822983j),(-4.952975588816709e-05-0.0002869203941953637j),(-5.141618626853531e-05-0.0002814090875847768j),(-0.0001206632113108658-0.00022656363415151742j),(-2.7239006601897144e-05+1.7642885647721042e-06j),(-4.7387199428980375e-05+1.0952998808819787e-05j),(-0.0002541649846367235-0.00014377542293231649j),(-0.0005489651144263102-0.0003597793585161675j),(-3.0985584431554223e-07+1.1503215564899574e-06j),(-1.335269809542821e-07+1.1180733605171607e-06j),(-4.064881321052051e-06+7.098373853951267e-06j),(3.763321300980974e-07+5.555848121404104e-07j),(6.006529738192492e-07+2.5512651711603245e-07j),(-1.06720041024138e-06+2.1163625350788904e-05j),(0.0017026022197192438-0.0036116179627226417j),(3.5855808556984135e-06-7.126600045046508e-06j),(-3.8306807608288725e-05+1.5884833193745987e-05j),(-3.268303634651668e-07-5.053876426831998e-07j),(2.845494937879445e-09-9.610135337826266e-09j),(0.01166180971442273-0.010514518072498858j),(3.4247645971419014e-05-0.0013076859464693127j),(-8.748257350343533e-05-7.158032486335105e-05j),(-2.236710147153318e-07+1.1362405968539751e-06j),(-7.266572271139013e-08+1.1001828355711293e-06j),(4.0683002357779773e-07+5.154154557536789e-07j),(6.146637872667216e-07+1.8784528810992972e-07j),(0.4615674208743701+0.07808124935237896j),(-1.7211377502263975e-10-1.388463191952523e-11j),(-3.763183821248576e-07-1.1229452129404883e-07j)
PV1 LV,(-1.488303080919734e-09-1.0894194503676976e-08j),(-4.399941306503688e-09-2.869710502894536e-08j),(-8.46037435219023e-09-6.767588853360239e-10j),(-3.869513111999347e-10+4.700983949326997e-10j),(-6.66276482008286e-11+1.1107812935420872e-10j),(-1.927630746956031e-11+5.909642739105272e-11j),(8.875914823467324e-12+1.7346972015843637e-11j),(6.066560143147897e-12+1.705902362604182e-11j),(-9.983742014786249e-11-1.336303469112146e-13j),(-1.7799050452347544e-11+3.924984080623662e-11j),(-8.82952195587121e-11+5.3190917440071827e-11j),(-9.10181494810663e-11+5.3321189295806764e-11j),(-9.481852944117126e-11+5.401624815415498e-11j),(-6.232090871994579e-10+1.7089631380977258e-10j),(-2.1660444496530485e-09-8.088700358886168e-11j),(-7.008439801391518e-09-7.744230312027172e-09j),(-4.796906232517796e-10-6.73063739032463e-08j),(-1.7665914228702972e-08-2.0045694638613633e-08j),(-2.481777680066085e-10+6.212803451396293e-11j),(-2.2369522645072269e-10+9.183392669180618e-11j),(-1.7565029186557522e-09-2.0465984179414948e-11j),(-6.487945698395439e-11+1.2867527218664333e-10j),(1.4932942085765655e-11+1.3934552748956025e-10j),(-4.0815935126506985e-09+2.012223991944621e-09j),(1.0711112866569999e-08-1.4983544666629255e-07j),(1.5313972238844848e-06-7.317102622988649e-07j),(5.001103358905727e-08-2.8215676454399457e-07j),(9.031536252838527e-05-0.0003084154765625703j),(0.0013211185213435203-0.00033426216092811534j),(-5.549049971635447e-09-2.7880816243238538e-08j),(-1.5661908911492015e-11+5.72254978576897e-11j),(-1.3144567932714022e-11+3.878498352918825e-11j),(-2.36526709251783e-10+7.682321914032984e-11j),(-2.139768337871823e-10+1.0138048108902387e-10j),(-5.4155981827070775e-11+1.3019704191623562e-10j),(2.901872586704165e-11+1.3494028922701882e-10j),(-1.7211377502263996e-10-1.3884631919525149e-11j),(0.001338424466031177-0.0003048586923393162j),(-4.8672776461170546e-08-6.790612645324649e-08j)
PV2 LV,(1.841864873302944e-06-2.4939244679493375e-05j),(3.7850643314112073e-06-6.592088089658429e-05j),(-1.8500915907201877e-05-5.507125092083176e-06j),(-1.0831626521932422e-06+8.627634242547513e-07j),(-2.0075827580750096e-07+2.1559155754892862e-07j),(-7.083374353968736e-08+1.2234900245090527e-07j),(1.1540624333820449e-08+4.2788345836642884e-08j),(5.427107746359487e-09+4.081900036408003e-08j),(-2.2203584823690728e-07-4.75185488895623e-08j),(-5.8160354317245165e-08+7.88968567509724e-08j),(-2.2158052050525495e-07+7.656687878645972e-08j),(-2.2769958647335953e-07+7.556878645201168e-08j),(-2.364826895760676e-07+7.531750923958462e-08j),(-1.4672263112531677e-06+8.54106853637404e-08j),(-4.780340205660447e-06-1.2044412288786155e-06j),(-1.1928146986137371e-05-2.0542735080269844e-05j),(3.0767560659498556e-05-0.00014995713512350474j),(-2.9818474668928998e-05-5.2949452826349406e-05j),(-5.814834966895562e-07+2.0826933213832872e-08j),(-5.410697999215954e-07+9.849067199437241e-08j),(-3.897849166298986e-06-8.763225342382288e-07j),(-2.051923636103643e-07+2.5556515229860987e-07j),(-3.268795420500712e-08+3.170520851651754e-07j),(-1.0031687841623655e-05+2.5458890821277902e-06j),(9.4697445791703e-05-0.0003282588668666519j),(0.00375284300442725-0.0009034451058499191j),(0.00024470989942133533-0.0006040336918374533j),(8.44891072587479e-05-0.0002786848635326897j),(4.438733124965949e-06-1.953101113323658e-06j),(8.426591479570631e-07-6.464846629397856e-05j),(-6.19082106959829e-08+1.198964633825736e-07j),(-4.7586089569775524e-08+8.006421697028837e-08j),(-5.625150199898973e-07+5.902868581119878e-08j),(-5.239655383657465e-07+1.2432462852100515e-07j),(-1.8205661182417033e-07+2.640224999689712e-07j),(7.309802510983399e-10+3.1391447811972543e-07j),(-3.763183821248578e-07-1.122945212940488e-07j),(-4.867277646117053e-08-6.790612645324649e-08j),(0.003800997261066725-0.0008642181422923351j)
